"transcript" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "species" "geneID" "uniprot_accession" "protein.names" "GO.IDs" "GOterm.BP"
"MT_Pool_HQ_transcript/396103" 13.7782429383116 -0.139416377409978 0.270752498640993 0.000129829479199512 0.0294501567467917 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/396619" 493.564827977858 -2.55533263010168 0.694620551243682 1.29263405457304e-14 1.26083525683055e-10 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/398496" 39.7661129793495 -1.63168335416271 0.394012538272544 1.4274972079625e-06 0.00132607693013964 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/399046" 21.4792525886293 -0.15062067885592 0.29601091234058 0.00012639924373939 0.0293547196055717 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/399875" 17.5391867004678 -3.88703849391177 1.33990061272504 0.000242274731333075 0.0489333998085723 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/401272" 18.2987357107791 1.99898799777055 0.263739622050374 1.32426640809076e-06 0.00129168945445173 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/401977" 14.5517711903055 -2.17772161557463 0.68243575271817 5.01567934129394e-05 0.0148558374140003 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/405193" 18.1843969227806 5.13794414529722 1.32641392593291 3.02097709243116e-06 0.00226666235073643 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/405207" 27.5329408979099 1.87979748296288 0.759062708223352 1.0950102097088e-06 0.00112428732478943 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/405474" 55.2651775256792 -2.63307324093473 0.758080306407647 1.66483455221108e-05 0.00691012605202846 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/406314" 180.234371407578 -2.58112305918431 1.06020578099853 3.35262244803392e-06 0.00233581995415163 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/406856" 71.2305420170382 -1.5876898495255 0.399120025559448 2.83449025488357e-06 0.00221180943569075 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/407368" 9.85738769700909 4.50189726073453 1.30124021176129 2.11298386362367e-05 0.0080823704336413 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/408810" 365.254936827188 -2.00806850536093 0.824348781503504 2.10971740917195e-12 1.37187890727088e-08 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/410094" 23.8412307962579 0.06691727864481 0.628212641635784 5.73003254795928e-08 0.00011178147494559 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/410356" 107.231454587296 0.54389938983174 0.153643612036768 3.06268099173283e-05 0.0110642186642082 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/411143" 43.1736608822318 2.12706880014535 0.466912352064347 2.18313803931355e-07 0.000266179105443305 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/411444" 11.2436739437478 1.50846954077227 0.392521012857818 5.47226486484963e-06 0.00313979244069078 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/44195" 158.10598742247 0.899104939930562 0.220502917107371 2.3928081848129e-06 0.00202951748127522 "LIOJA" "KARG" "O15990" "Arginine kinase (AK) (EC 2.7.3.3)" "GO:0004054; GO:0004111; GO:0005524; GO:0016310; GO:0046314" "phosphocreatine biosynthetic process [GO:0046314]; phosphorylation [GO:0016310]"
"MT_Pool_HQ_transcript/50139" 41.6535030968378 0.00801712630060014 0.315245844874319 3.91948761472785e-06 0.00253402737147769 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/599" 16.5241835165582 -0.28106961073443 0.538349096687276 4.95691400690998e-05 0.0148558374140003 NA NA NA NA NA NA
"MT_Pool_HQ_transcript/70332" 26.9786090021379 -0.29613083234076 0.66443933024489 9.26945280778154e-05 0.0237932217597635 "DROME" "DUOX" "Q9VQH2" "Dual oxidase (EC 1.11.1.-) (EC 1.6.3.1)" "GO:0002385; GO:0004601; GO:0005509; GO:0005886; GO:0006952; GO:0006979; GO:0007476; GO:0008365; GO:0009611; GO:0012505; GO:0016175; GO:0019221; GO:0020037; GO:0035220; GO:0042335; GO:0042554; GO:0042742; GO:0042744; GO:0043020; GO:0043066; GO:0048085; GO:0051591; GO:0072593; GO:0106292; GO:0106293; GO:0106294" "adult chitin-based cuticle development [GO:0008365]; adult chitin-containing cuticle pigmentation [GO:0048085]; cuticle development [GO:0042335]; cytokine-mediated signaling pathway [GO:0019221]; defense response [GO:0006952]; defense response to bacterium [GO:0042742]; hydrogen peroxide catabolic process [GO:0042744]; imaginal disc-derived wing morphogenesis [GO:0007476]; mucosal immune response [GO:0002385]; negative regulation of apoptotic process [GO:0043066]; reactive oxygen species metabolic process [GO:0072593]; response to cAMP [GO:0051591]; response to oxidative stress [GO:0006979]; response to wounding [GO:0009611]; superoxide anion generation [GO:0042554]; wing disc development [GO:0035220]"
"MT_Pool_HQ_transcript/7338" 10.6062869375767 1.32253425225519 0.463696733111674 0.00016886241687502 0.0366018669821988 "HUMAN" "ANR50" "Q9ULJ7" "Ankyrin repeat domain-containing protein 50" "GO:0005768; GO:0015031; GO:0032456" "endocytic recycling [GO:0032456]; protein transport [GO:0015031]"
