"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","LOC_ID","transcript","database","uniprot_accession","geneID","species","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","reviewed","entryname","protein_name","gene_name","organism","prot_length","GO_ID","GO_BP","GO_MF","GO_CC","Genename_orderedlocus","Induction","Pathwaycommons","Reactome","Unipathway","Interacts_with"
"gene-LOC134706394|LOC134706394",39.5034458759166,0.876725981445079,0.225380703549106,5.43165467470205e-06,0.000394759797312063,"LOC134706394","lcl|NC_086374.1_cds_XP_063421369.1_6231","sp","P13667","PDIA4","HUMAN",52.83,583,269,6,118,1851,64,645,0,615,"reviewed","PDIA4_HUMAN","Protein disulfide-isomerase A4 (EC 5.3.4.1) (Endoplasmic reticulum resident protein 70) (ER protein 70) (ERp70) (Endoplasmic reticulum resident protein 72) (ER protein 72) (ERp-72) (ERp72)","PDIA4 ERP70 ERP72","Homo sapiens (Human)",645,"GO:0003723; GO:0003756; GO:0005615; GO:0005783; GO:0005788; GO:0006457; GO:0009306; GO:0009986; GO:0015035; GO:0034976; GO:0042470; GO:0061077","chaperone-mediated protein folding [GO:0061077]; protein folding [GO:0006457]; protein secretion [GO:0009306]; response to endoplasmic reticulum stress [GO:0034976]","protein disulfide isomerase activity [GO:0003756]; protein-disulfide reductase activity [GO:0015035]; RNA binding [GO:0003723]","cell surface [GO:0009986]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum lumen [GO:0005788]; extracellular space [GO:0005615]; melanosome [GO:0042470]",NA,NA,"P13667;",NA,NA,"P60410; P59990; Q9BYQ6; P80188; O15232; P23284; PRO_0000025479 [P23284]; Q76353"
"gene-LOC134706117|LOC134706117",75.0081914827299,0.86186824223348,0.218383943156256,4.28364781022402e-06,0.000319739576753681,"LOC134706117","lcl|NC_086374.1_cds_XP_063420896.1_10623","sp","B3EWY9","MLP","ACRMI",27.305,1117,643,40,9148,12300,352,1365,4.38e-91,335,"reviewed","MLP_ACRMI","Mucin-like protein",NA,"Acropora millepora (Staghorn coral) (Heteropora millepora)",1594,"GO:0005176; GO:0005509; GO:0005615; GO:0007160; GO:0016020","cell-matrix adhesion [GO:0007160]","calcium ion binding [GO:0005509]; ErbB-2 class receptor binding [GO:0005176]","extracellular space [GO:0005615]; membrane [GO:0016020]",NA,NA,NA,NA,NA,NA
"gene-LOC134692698|LOC134692698",37.0239868426993,-1.17490382215926,0.265122088237331,4.51753318732425e-07,6.39810116927834e-05,"LOC134692698","lcl|NC_086384.1_cds_XP_063409247.1_44876","sp","Q00685","CO3","LETCA",28.491,1425,857,46,46,4128,11,1337,3.21e-149,506,"reviewed","CO3_LETCA","Complement C3 [Cleaved into: Complement C3 beta chain; Complement C3 alpha chain; C3a anaphylatoxin; Complement C3 gamma chain]","C3","Lethenteron camtschaticum (Japanese lamprey) (Lampetra japonica)",1673,"GO:0004866; GO:0005615; GO:0006954; GO:0006958; GO:0045087","complement activation, classical pathway [GO:0006958]; inflammatory response [GO:0006954]; innate immune response [GO:0045087]","endopeptidase inhibitor activity [GO:0004866]","extracellular space [GO:0005615]",NA,NA,NA,NA,NA,NA
"gene-LOC134695831|LOC134695831",12.7858972592042,-1.1836742244012,0.314977263294503,8.06080703459286e-06,0.000523810207712631,"LOC134695831","lcl|NC_086386.1_cds_XP_063413331.1_49908","sp","P12804","FGL2","MOUSE",35.548,301,141,12,124,960,157,426,1.03e-39,147,"reviewed","FGL2_MOUSE","Fibroleukin (Cytotoxic T-lymphocyte-specific protein) (Fibrinogen-like protein 2) (Prothrombinase)","Fgl2 Fiblp","Mus musculus (Mouse)",432,"GO:0002291; GO:0002605; GO:0002617; GO:0005615; GO:0031640; GO:0043381; GO:0050687; GO:0062023","killing of cells of another organism [GO:0031640]; negative regulation of defense response to virus [GO:0050687]; negative regulation of dendritic cell antigen processing and presentation [GO:0002605]; negative regulation of macrophage antigen processing and presentation [GO:0002617]; negative regulation of memory T cell differentiation [GO:0043381]; T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell [GO:0002291]",NA,"collagen-containing extracellular matrix [GO:0062023]; extracellular space [GO:0005615]",NA,"INDUCTION: In macrophages, during infection by mouse hepatitis virus strain 3 (MHV-3). {ECO:0000269|PubMed:10187767}.",NA,"R-MMU-6798695;",NA,NA
"gene-LOC134693012|LOC134693012",57.2377012847767,-1.19955541377197,0.329017304950025,1.17569161228224e-05,0.000717315729827043,"LOC134693012","lcl|NC_086384.1_cds_XP_063409767.1_43157","sp","P70389","ALS","MOUSE",24.132,605,340,12,52,1629,38,602,2.41e-27,120,"reviewed","ALS_MOUSE","Insulin-like growth factor-binding protein complex acid labile subunit (ALS)","Igfals Albs Als","Mus musculus (Mouse)",603,"GO:0005520; GO:0007155; GO:0007411; GO:0008201; GO:0042567; GO:0048495; GO:0050919","axon guidance [GO:0007411]; cell adhesion [GO:0007155]; negative chemotaxis [GO:0050919]","heparin binding [GO:0008201]; insulin-like growth factor binding [GO:0005520]; Roundabout binding [GO:0048495]","insulin-like growth factor ternary complex [GO:0042567]",NA,NA,NA,"R-MMU-4641263;",NA,NA
"gene-LOC134710954|LOC134710954",47.325105378389,-1.21037618089627,0.479177837280509,0.000388404171881136,0.0105164237420856,"LOC134710954","lcl|NC_086373.1_cds_XP_063427449.1_4250","sp","Q07E02","CAV1","ORNAN",40.945,127,74,1,4,381,44,170,3.74e-27,102,"reviewed","CAV1_ORNAN","Caveolin-1","CAV1","Ornithorhynchus anatinus (Duckbill platypus)",178,"GO:0000139; GO:0001937; GO:0005768; GO:0005794; GO:0005901; GO:0008142; GO:0019901; GO:0030154; GO:0031295; GO:0031410; GO:0031623; GO:0044325; GO:0045121; GO:0048471; GO:0051480; GO:0060090; GO:0070836","caveola assembly [GO:0070836]; cell differentiation [GO:0030154]; negative regulation of endothelial cell proliferation [GO:0001937]; receptor internalization [GO:0031623]; regulation of cytosolic calcium ion concentration [GO:0051480]; T cell costimulation [GO:0031295]","molecular adaptor activity [GO:0060090]; oxysterol binding [GO:0008142]; protein kinase binding [GO:0019901]; transmembrane transporter binding [GO:0044325]","caveola [GO:0005901]; cytoplasmic vesicle [GO:0031410]; endosome [GO:0005768]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; membrane raft [GO:0045121]; perinuclear region of cytoplasm [GO:0048471]",NA,NA,NA,NA,NA,NA
"gene-LOC134697256|LOC134697256",11.462521547133,-1.21944428773439,0.318566742025025,6.11889461213008e-06,0.000425128482894346,"LOC134697256","lcl|NC_086386.1_cds_XP_063415483.1_49844","sp","Q27433","MEC2","CAEEL",67.159,271,89,0,10,822,96,366,3.07e-120,355,"reviewed","MEC2_CAEEL","Mechanosensory protein 2","mec-2 F14D12.4","Caenorhabditis elegans",481,"GO:0005272; GO:0005886; GO:0006813; GO:0007638; GO:0009612; GO:0015485; GO:0032589; GO:0043005; GO:0050976; GO:1905789; GO:1905792","detection of mechanical stimulus involved in sensory perception of touch [GO:0050976]; mechanosensory behavior [GO:0007638]; positive regulation of detection of mechanical stimulus involved in sensory perception of touch [GO:1905789]; positive regulation of mechanosensory behavior [GO:1905792]; potassium ion transport [GO:0006813]; response to mechanical stimulus [GO:0009612]","cholesterol binding [GO:0015485]; sodium channel activity [GO:0005272]","neuron projection [GO:0043005]; neuron projection membrane [GO:0032589]; plasma membrane [GO:0005886]",NA,NA,NA,NA,NA,NA
"gene-LOC134714268|LOC134714268",81.4192860724541,-1.2373983752151,0.459238989171412,0.000246814972359726,0.0074091440208095,"LOC134714268","lcl|NC_086376.1_cds_XP_063431576.1_20197","sp","Q3SZZ7","FGL1","BOVIN",43.005,193,92,4,7,543,115,303,1.08e-42,147,"reviewed","FGL1_BOVIN","Fibrinogen-like protein 1","FGL1","Bos taurus (Bovine)",312,"GO:0002250; GO:0005102; GO:0005576; GO:0005615; GO:0007160; GO:0050776; GO:0050868; GO:0062023; GO:0070527; GO:0072574","adaptive immune response [GO:0002250]; cell-matrix adhesion [GO:0007160]; hepatocyte proliferation [GO:0072574]; negative regulation of T cell activation [GO:0050868]; platelet aggregation [GO:0070527]; regulation of immune response [GO:0050776]","signaling receptor binding [GO:0005102]","collagen-containing extracellular matrix [GO:0062023]; extracellular region [GO:0005576]; extracellular space [GO:0005615]",NA,NA,NA,NA,NA,NA
"gene-LOC134725483|LOC134725483",55.8317519144816,-1.29638807725029,0.441041520698872,0.000121877267041799,0.00437135769159337,"LOC134725483","lcl|NC_086379.1_cds_XP_063445401.1_29617","sp","Q95334","AMPE","PIG",41.213,956,534,15,19,2865,6,940,0,718,"reviewed","AMPE_PIG","Glutamyl aminopeptidase (EAP) (EC 3.4.11.7) (Aminopeptidase A) (AP-A) (CD antigen CD249)","ENPEP","Sus scrofa (Pig)",942,"GO:0003081; GO:0004177; GO:0005615; GO:0005737; GO:0005886; GO:0006508; GO:0008217; GO:0008270; GO:0008283; GO:0016477; GO:0042277; GO:0043171; GO:0070006","cell migration [GO:0016477]; cell population proliferation [GO:0008283]; peptide catabolic process [GO:0043171]; proteolysis [GO:0006508]; regulation of blood pressure [GO:0008217]; regulation of systemic arterial blood pressure by renin-angiotensin [GO:0003081]","aminopeptidase activity [GO:0004177]; metalloaminopeptidase activity [GO:0070006]; peptide binding [GO:0042277]; zinc ion binding [GO:0008270]","cytoplasm [GO:0005737]; extracellular space [GO:0005615]; plasma membrane [GO:0005886]",NA,NA,NA,"R-SSC-2022377;",NA,NA
"gene-LOC134718435|LOC134718435",211.215319457466,-1.32637985441471,0.377176102512216,1.77444265845229e-05,0.00100524451527808,"LOC134718435","lcl|NC_086377.1_cds_XP_063437016.1_20591","sp","Q26636","CATL","SARPE",54.348,322,136,5,49,987,20,339,2.95e-123,360,"reviewed","CATL_SARPE","Cathepsin L (EC 3.4.22.15) [Cleaved into: Cathepsin L heavy chain; Cathepsin L light chain]",NA,"Sarcophaga peregrina (Flesh fly) (Boettcherisca peregrina)",339,"GO:0004197; GO:0005615; GO:0005764; GO:0006955; GO:0008656; GO:0030154; GO:0051603; GO:2001235","cell differentiation [GO:0030154]; immune response [GO:0006955]; positive regulation of apoptotic signaling pathway [GO:2001235]; proteolysis involved in protein catabolic process [GO:0051603]","cysteine-type endopeptidase activator activity involved in apoptotic process [GO:0008656]; cysteine-type endopeptidase activity [GO:0004197]","extracellular space [GO:0005615]; lysosome [GO:0005764]",NA,NA,NA,NA,NA,NA
"gene-LOC134706234|LOC134706234",11.2648362305,-1.35682441740894,0.460067064967916,0.000121076019482429,0.00435676477922604,"LOC134706234","lcl|NC_086374.1_cds_XP_063421056.1_5906","sp","Q11002","CANA","DROME",35.745,470,250,20,493,1773,86,546,2.33e-74,261,"reviewed","CANA_DROME","Calpain-A (EC 3.4.22.-) (Calcium-activated neutral proteinase A) (CANP A) [Cleaved into: Calpain-A catalytic subunit]","CalpA CG7563","Drosophila melanogaster (Fruit fly)",828,"GO:0004198; GO:0005509; GO:0005737; GO:0005783; GO:0005794; GO:0006508; GO:0007520; GO:0008340; GO:0008345; GO:0009953; GO:0015629; GO:0016322; GO:0016540; GO:0042335; GO:0043025; GO:0050832","cuticle development [GO:0042335]; defense response to fungus [GO:0050832]; determination of adult lifespan [GO:0008340]; dorsal/ventral pattern formation [GO:0009953]; larval locomotory behavior [GO:0008345]; myoblast fusion [GO:0007520]; neuron remodeling [GO:0016322]; protein autoprocessing [GO:0016540]; proteolysis [GO:0006508]","calcium ion binding [GO:0005509]; calcium-dependent cysteine-type endopeptidase activity [GO:0004198]","actin cytoskeleton [GO:0015629]; cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; neuronal cell body [GO:0043025]",NA,NA,NA,"R-DME-6798695;",NA,NA
"gene-LOC134682488|LOC134682488",70.452827929901,-1.39767480782775,0.574682904749371,0.000461587834715648,0.0120263226653391,"LOC134682488","lcl|NC_086373.1_cds_XP_063397842.1_3226","sp","A6H584","CO6A5","MOUSE",30.756,582,376,15,382,2106,464,1025,7.31e-60,223,"reviewed","CO6A5_MOUSE","Collagen alpha-5(VI) chain (Collagen alpha-1(XXIX) chain)","Col6a5 Col29a1 Gm7455","Mus musculus (Mouse)",2640,"GO:0005576; GO:0005581; GO:0007155; GO:0031012; GO:0062023","cell adhesion [GO:0007155]",NA,"collagen trimer [GO:0005581]; collagen-containing extracellular matrix [GO:0062023]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]",NA,NA,NA,"R-MMU-1442490;R-MMU-1650814;R-MMU-186797;R-MMU-2022090;R-MMU-216083;R-MMU-3000178;R-MMU-419037;R-MMU-8948216;",NA,NA
"gene-LOC134728171|LOC134728171",114.633161065714,-1.40592149737642,0.258621982156191,2.59343070489061e-09,1.79060181230791e-06,"LOC134728171","lcl|NC_086380.1_cds_XP_063448729.1_31135","sp","Q9I9M5","FZD1","XENLA",52.83,106,47,2,76,393,51,153,9.04e-30,124,"reviewed","FZD1_XENLA","Frizzled-1 (Fz-1) (Xfz1)","fzd1 fz1","Xenopus laevis (African clawed frog)",559,"GO:0004930; GO:0005886; GO:0017147; GO:0035567; GO:0042813; GO:0060070","canonical Wnt signaling pathway [GO:0060070]; non-canonical Wnt signaling pathway [GO:0035567]","G protein-coupled receptor activity [GO:0004930]; Wnt receptor activity [GO:0042813]; Wnt-protein binding [GO:0017147]","plasma membrane [GO:0005886]",NA,NA,NA,NA,NA,NA
"gene-LOC134721619|LOC134721619",36.6573973148899,-1.44351881251411,0.493685163389876,0.000122406246472876,0.0043761223455853,"LOC134721619","lcl|NC_086378.1_cds_XP_063440796.1_25630","sp","A0A481NSZ4","BPI","SEBSC",27.708,480,327,8,13,1419,1,471,8.17e-59,204,"reviewed","BPI_SEBSC","Bactericidal permeability-increasing protein (BPI) (Lipopolysaccharide-binding protein) (LBP)","BPI LBP","Sebastes schlegelii (Korean rockfish)",473,"GO:0001530; GO:0005615; GO:0031663; GO:0032715; GO:0032717; GO:0032720; GO:0043031; GO:0045087; GO:0050829","defense response to Gram-negative bacterium [GO:0050829]; innate immune response [GO:0045087]; lipopolysaccharide-mediated signaling pathway [GO:0031663]; negative regulation of interleukin-6 production [GO:0032715]; negative regulation of interleukin-8 production [GO:0032717]; negative regulation of macrophage activation [GO:0043031]; negative regulation of tumor necrosis factor production [GO:0032720]","lipopolysaccharide binding [GO:0001530]","extracellular space [GO:0005615]",NA,"INDUCTION: Up-regulated in response to pathogen stress, such as exposure to lipopolysaccharides (LPS) or S.iniae culture. {ECO:0000269|PubMed:27663679}.",NA,NA,NA,NA
"gene-LOC134712429|LOC134712429",10.2507792417132,-1.44560988542311,0.734193025015322,0.00124543363071451,0.0251063965666118,"LOC134712429","lcl|NC_086375.1_cds_XP_063430033.1_15069","sp","P24367","PPIB","CHICK",69.143,175,51,2,76,591,33,207,6.91e-75,227,"reviewed","PPIB_CHICK","Peptidyl-prolyl cis-trans isomerase B (PPIase B) (EC 5.2.1.8) (Cyclophilin B) (Rotamase B) (S-cyclophilin) (SCYLP)","PPIB","Gallus gallus (Chicken)",207,"GO:0000413; GO:0003755; GO:0005737; GO:0005788; GO:0006457; GO:0016018; GO:0032991; GO:0042470; GO:0043231; GO:0061077; GO:1904027","chaperone-mediated protein folding [GO:0061077]; negative regulation of collagen fibril organization [GO:1904027]; protein folding [GO:0006457]; protein peptidyl-prolyl isomerization [GO:0000413]","cyclosporin A binding [GO:0016018]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]","cytoplasm [GO:0005737]; endoplasmic reticulum lumen [GO:0005788]; intracellular membrane-bounded organelle [GO:0043231]; melanosome [GO:0042470]; protein-containing complex [GO:0032991]",NA,NA,NA,NA,NA,NA
"gene-LOC134724504|LOC134724504",23.7304250196878,-1.45723400445188,0.26053122224704,1.09806039825652e-09,9.56942398778999e-07,"LOC134724504","lcl|NC_086379.1_cds_XP_063443627.1_27254","sp","Q8BTN6","LENG9","MOUSE",45.536,112,57,2,442,765,42,153,2.47e-26,115,"reviewed","LENG9_MOUSE","Leukocyte receptor cluster member 9","Leng9","Mus musculus (Mouse)",485,"GO:0046872",NA,"metal ion binding [GO:0046872]",NA,NA,NA,NA,NA,NA,NA
"gene-LOC134691600|LOC134691600",59.2114002332897,-1.47531534605371,0.642345846794295,0.000615672048704648,0.0146265142409468,"LOC134691600","lcl|NC_086383.1_cds_XP_063408237.1_40780","sp","Q9H4G4","GAPR1","HUMAN",41.667,156,77,5,1003,1461,8,152,6.14e-29,115,"reviewed","GAPR1_HUMAN","Golgi-associated plant pathogenesis-related protein 1 (GAPR-1) (Golgi-associated PR-1 protein) (Glioma pathogenesis-related protein 2) (GliPR 2)","GLIPR2 C9orf19 GAPR1","Homo sapiens (Human)",154,"GO:0000139; GO:0005615; GO:0010634; GO:0010718; GO:0042803; GO:0070062; GO:0070374","positive regulation of epithelial cell migration [GO:0010634]; positive regulation of epithelial to mesenchymal transition [GO:0010718]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]","protein homodimerization activity [GO:0042803]","extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; Golgi membrane [GO:0000139]",NA,NA,"Q9H4G4;",NA,NA,NA
"gene-LOC134710979|LOC134710979",40.2669818356918,-1.6194619888903,0.589326412805458,0.000190982584427855,0.00626048845749113,"LOC134710979","lcl|NC_086373.1_cds_XP_063427474.1_4254","sp","Q2IBC1","CAV1","RHIFE",39.844,128,76,1,10,390,48,175,1.78e-32,115,"reviewed","CAV1_RHIFE","Caveolin-1","CAV1","Rhinolophus ferrumequinum (Greater horseshoe bat)",178,"GO:0000122; GO:0000139; GO:0000165; GO:0001525; GO:0001570; GO:0001666; GO:0001935; GO:0001937; GO:0001960; GO:0002067; GO:0002080; GO:0002095; GO:0002931; GO:0003057; GO:0005102; GO:0005768; GO:0005783; GO:0005901; GO:0005925; GO:0005929; GO:0005938; GO:0006641; GO:0006809; GO:0006816; GO:0006940; GO:0007519; GO:0007595; GO:0008142; GO:0009617; GO:0010524; GO:0010608; GO:0010628; GO:0010875; GO:0015031; GO:0016504; GO:0019065; GO:0019217; GO:0019221; GO:0019901; GO:0019915; GO:0030193; GO:0030292; GO:0030335; GO:0030674; GO:0030857; GO:0031267; GO:0031295; GO:0031397; GO:0031398; GO:0031623; GO:0032570; GO:0033137; GO:0033138; GO:0033484; GO:0034141; GO:0038016; GO:0038166; GO:0042310; GO:0042383; GO:0042532; GO:0042632; GO:0042802; GO:0043123; GO:0043409; GO:0043627; GO:0044325; GO:0044877; GO:0045019; GO:0045121; GO:0045907; GO:0046716; GO:0046982; GO:0048144; GO:0048147; GO:0048471; GO:0048550; GO:0050998; GO:0051117; GO:0051480; GO:0051592; GO:0051649; GO:0051899; GO:0060056; GO:0060070; GO:0060355; GO:0060546; GO:0070320; GO:0070836; GO:0071218; GO:0071360; GO:0071455; GO:0071560; GO:0071711; GO:0072584; GO:0086091; GO:0090090; GO:0097190; GO:0098903; GO:0098911; GO:0120162; GO:1900027; GO:1900085; GO:1901380; GO:1901844; GO:1903598; GO:1904294; GO:2000535; GO:2000811; GO:2001238; GO:2001244","angiogenesis [GO:0001525]; angiotensin-activated signaling pathway [GO:0038166]; apoptotic signaling pathway [GO:0097190]; basement membrane organization [GO:0071711]; calcium ion transport [GO:0006816]; canonical Wnt signaling pathway [GO:0060070]; caveola assembly [GO:0070836]; caveolin-mediated endocytosis [GO:0072584]; cellular response to exogenous dsRNA [GO:0071360]; cellular response to hyperoxia [GO:0071455]; cellular response to misfolded protein [GO:0071218]; cellular response to transforming growth factor beta stimulus [GO:0071560]; cholesterol homeostasis [GO:0042632]; cytokine-mediated signaling pathway [GO:0019221]; endothelial cell proliferation [GO:0001935]; establishment of localization in cell [GO:0051649]; fibroblast proliferation [GO:0048144]; glandular epithelial cell differentiation [GO:0002067]; insulin receptor internalization [GO:0038016]; intracellular nitric oxide homeostasis [GO:0033484]; lactation [GO:0007595]; lipid storage [GO:0019915]; mammary gland involution [GO:0060056]; MAPK cascade [GO:0000165]; membrane depolarization [GO:0051899]; muscle cell cellular homeostasis [GO:0046716]; negative regulation of anoikis [GO:2000811]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; negative regulation of cytokine-mediated signaling pathway [GO:0001960]; negative regulation of endothelial cell proliferation [GO:0001937]; negative regulation of epithelial cell differentiation [GO:0030857]; negative regulation of fibroblast proliferation [GO:0048147]; negative regulation of MAPK cascade [GO:0043409]; negative regulation of necroptotic process [GO:0060546]; negative regulation of nitric oxide biosynthetic process [GO:0045019]; negative regulation of peptidyl-serine phosphorylation [GO:0033137]; negative regulation of peptidyl-tyrosine autophosphorylation [GO:1900085]; negative regulation of pinocytosis [GO:0048550]; negative regulation of potassium ion transmembrane transport [GO:1901380]; negative regulation of protein ubiquitination [GO:0031397]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of tyrosine phosphorylation of STAT protein [GO:0042532]; nitric oxide biosynthetic process [GO:0006809]; positive regulation of calcium ion transport into cytosol [GO:0010524]; positive regulation of canonical NF-kappaB signal transduction [GO:0043123]; positive regulation of cell adhesion molecule production [GO:0060355]; positive regulation of cell migration [GO:0030335]; positive regulation of cholesterol efflux [GO:0010875]; positive regulation of cold-induced thermogenesis [GO:0120162]; positive regulation of ERAD pathway [GO:1904294]; positive regulation of extrinsic apoptotic signaling pathway [GO:2001238]; positive regulation of gap junction assembly [GO:1903598]; positive regulation of gene expression [GO:0010628]; positive regulation of intrinsic apoptotic signaling pathway [GO:2001244]; positive regulation of peptidyl-serine phosphorylation [GO:0033138]; positive regulation of protein ubiquitination [GO:0031398]; positive regulation of toll-like receptor 3 signaling pathway [GO:0034141]; positive regulation of vasoconstriction [GO:0045907]; post-transcriptional regulation of gene expression [GO:0010608]; protein transport [GO:0015031]; receptor internalization [GO:0031623]; receptor-mediated endocytosis of virus by host cell [GO:0019065]; regulation of blood coagulation [GO:0030193]; regulation of cell communication by electrical coupling involved in cardiac conduction [GO:1901844]; regulation of cytosolic calcium ion concentration [GO:0051480]; regulation of entry of bacterium into host cell [GO:2000535]; regulation of fatty acid metabolic process [GO:0019217]; regulation of heart rate by cardiac conduction [GO:0086091]; regulation of membrane repolarization during action potential [GO:0098903]; regulation of ruffle assembly [GO:1900027]; regulation of smooth muscle contraction [GO:0006940]; regulation of the force of heart contraction by chemical signal [GO:0003057]; regulation of ventricular cardiac muscle cell action potential [GO:0098911]; response to bacterium [GO:0009617]; response to calcium ion [GO:0051592]; response to estrogen [GO:0043627]; response to hypoxia [GO:0001666]; response to ischemia [GO:0002931]; response to progesterone [GO:0032570]; skeletal muscle tissue development [GO:0007519]; T cell costimulation [GO:0031295]; triglyceride metabolic process [GO:0006641]; vasculogenesis [GO:0001570]; vasoconstriction [GO:0042310]","ATPase binding [GO:0051117]; identical protein binding [GO:0042802]; inward rectifier potassium channel inhibitor activity [GO:0070320]; nitric-oxide synthase binding [GO:0050998]; oxysterol binding [GO:0008142]; peptidase activator activity [GO:0016504]; protein heterodimerization activity [GO:0046982]; protein kinase binding [GO:0019901]; protein tyrosine kinase inhibitor activity [GO:0030292]; protein-containing complex binding [GO:0044877]; protein-macromolecule adaptor activity [GO:0030674]; signaling receptor binding [GO:0005102]; small GTPase binding [GO:0031267]; transmembrane transporter binding [GO:0044325]","acrosomal membrane [GO:0002080]; caveola [GO:0005901]; caveolar macromolecular signaling complex [GO:0002095]; cell cortex [GO:0005938]; cilium [GO:0005929]; endoplasmic reticulum [GO:0005783]; endosome [GO:0005768]; focal adhesion [GO:0005925]; Golgi membrane [GO:0000139]; membrane raft [GO:0045121]; perinuclear region of cytoplasm [GO:0048471]; sarcolemma [GO:0042383]",NA,NA,NA,NA,NA,NA
"gene-LOC134714625|LOC134714625",52.2012795293183,-1.65708669072903,0.233166236312884,5.75210327980006e-14,6.35434849319513e-10,"LOC134714625","lcl|NC_086376.1_cds_XP_063432090.1_16551","sp","B1H1E4","ARI1","XENTR",34.167,240,116,10,1498,2154,158,376,3.48e-27,120,"reviewed","ARI1_XENTR","E3 ubiquitin-protein ligase arih1 (EC 2.3.2.31) (Protein ariadne-1 homolog) (ARI-1)","arih1","Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)",529,"GO:0004842; GO:0005737; GO:0008270; GO:0016567; GO:0016604; GO:0097413","protein ubiquitination [GO:0016567]","ubiquitin-protein transferase activity [GO:0004842]; zinc ion binding [GO:0008270]","cytoplasm [GO:0005737]; Lewy body [GO:0097413]; nuclear body [GO:0016604]",NA,NA,NA,"R-XTR-1169408;","UPA00143;",NA
"gene-LOC134695987|LOC134695987",47.4296905666458,-1.82191082566905,0.479537604597665,5.73937961921383e-06,0.000403840297155765,"LOC134695987","lcl|NC_086386.1_cds_XP_063413566.1_48499","sp","Q9JHA8","VWA7","MOUSE",28.159,554,345,18,43,1632,26,550,1.31e-40,166,"reviewed","VWA7_MOUSE","von Willebrand factor A domain-containing protein 7 (Protein G7c)","Vwa7 D17h6s56e-3 G7c","Mus musculus (Mouse)",891,"GO:0005576",NA,NA,"extracellular region [GO:0005576]",NA,NA,NA,NA,NA,NA
"gene-LOC134701031|LOC134701031",17.7230389285575,-1.85583508147776,0.457855913698144,2.08227950060343e-06,0.000194940183416662,"LOC134701031","lcl|NW_026963311.1_cds_XP_063418244.1_51890","sp","Q8CJH3","PLXB1","MOUSE",27.402,843,543,23,1102,3486,1292,2113,3.76e-82,299,"reviewed","PLXB1_MOUSE","Plexin-B1","Plxnb1 Kiaa0407","Mus musculus (Mouse)",2119,"GO:0002116; GO:0005886; GO:0007162; GO:0008360; GO:0017154; GO:0030334; GO:0032794; GO:0033689; GO:0035025; GO:0043547; GO:0043931; GO:0048812; GO:0050772; GO:0051493; GO:0051897; GO:0071526; GO:1904862","inhibitory synapse assembly [GO:1904862]; negative regulation of cell adhesion [GO:0007162]; negative regulation of osteoblast proliferation [GO:0033689]; neuron projection morphogenesis [GO:0048812]; ossification involved in bone maturation [GO:0043931]; positive regulation of axonogenesis [GO:0050772]; positive regulation of GTPase activity [GO:0043547]; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0051897]; positive regulation of Rho protein signal transduction [GO:0035025]; regulation of cell migration [GO:0030334]; regulation of cell shape [GO:0008360]; regulation of cytoskeleton organization [GO:0051493]; semaphorin-plexin signaling pathway [GO:0071526]","GTPase activating protein binding [GO:0032794]; semaphorin receptor activity [GO:0017154]","plasma membrane [GO:0005886]; semaphorin receptor complex [GO:0002116]",NA,NA,NA,"R-MMU-416482;R-MMU-416550;R-MMU-416572;R-MMU-9013405;",NA,"Q68FM7; Q8R4H2"
"gene-LOC134728119|LOC134728119",11.512823768026,-1.89307154098511,0.742011079078465,0.000317686504151744,0.00896768200904105,"LOC134728119","lcl|NC_086380.1_cds_XP_063448622.1_30993","sp","Q8NFW1","COMA1","HUMAN",35.678,199,116,5,58,630,24,218,1.43e-29,125,"reviewed","COMA1_HUMAN","Collagen alpha-1(XXII) chain","COL22A1","Homo sapiens (Human)",1626,"GO:0005576; GO:0005581; GO:0005615; GO:0005788; GO:0030020; GO:0030198; GO:0062023","extracellular matrix organization [GO:0030198]","extracellular matrix structural constituent conferring tensile strength [GO:0030020]","collagen trimer [GO:0005581]; collagen-containing extracellular matrix [GO:0062023]; endoplasmic reticulum lumen [GO:0005788]; extracellular region [GO:0005576]; extracellular space [GO:0005615]",NA,NA,"Q8NFW1;","R-HSA-1650814;R-HSA-8948216;",NA,NA
