"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","LOC_ID","transcript","database","uniprot_accession","geneID","species","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","reviewed","entryname","protein_name","gene_name","organism","prot_length","GO_ID","GO_BP","GO_MF","GO_CC","Genename_orderedlocus","Induction","Pathwaycommons","Reactome","Unipathway","Interacts_with"
"gene-LOC134693874|LOC134693874",166.728727209423,-0.481926811815466,0.147460180032831,5.89268258192078e-05,0.00558780030920401,"LOC134693874","lcl|NC_086384.1_cds_XP_063410879.1_44384","sp","P98160","PGBM","HUMAN",36.864,2672,1529,56,2611,10332,199,2810,0,1550,"reviewed","PGBM_HUMAN","Basement membrane-specific heparan sulfate proteoglycan core protein (HSPG) (Perlecan) (PLC) [Cleaved into: Endorepellin; LG3 peptide]","HSPG2","Homo sapiens (Human)",4391,"GO:0001525; GO:0001540; GO:0001666; GO:0001938; GO:0005509; GO:0005576; GO:0005604; GO:0005615; GO:0005796; GO:0005886; GO:0005925; GO:0006629; GO:0006898; GO:0006954; GO:0007162; GO:0007224; GO:0007420; GO:0007566; GO:0008285; GO:0009410; GO:0016525; GO:0030021; GO:0030154; GO:0031100; GO:0043202; GO:0050750; GO:0062023; GO:0070052; GO:0070062; GO:0072359; GO:0098797","angiogenesis [GO:0001525]; animal organ regeneration [GO:0031100]; brain development [GO:0007420]; cell differentiation [GO:0030154]; circulatory system development [GO:0072359]; embryo implantation [GO:0007566]; inflammatory response [GO:0006954]; lipid metabolic process [GO:0006629]; negative regulation of angiogenesis [GO:0016525]; negative regulation of cell adhesion [GO:0007162]; negative regulation of cell population proliferation [GO:0008285]; positive regulation of endothelial cell proliferation [GO:0001938]; receptor-mediated endocytosis [GO:0006898]; response to hypoxia [GO:0001666]; response to xenobiotic stimulus [GO:0009410]; smoothened signaling pathway [GO:0007224]","amyloid-beta binding [GO:0001540]; calcium ion binding [GO:0005509]; collagen V binding [GO:0070052]; extracellular matrix structural constituent conferring compression resistance [GO:0030021]; low-density lipoprotein particle receptor binding [GO:0050750]","basement membrane [GO:0005604]; collagen-containing extracellular matrix [GO:0062023]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; focal adhesion [GO:0005925]; Golgi lumen [GO:0005796]; lysosomal lumen [GO:0043202]; plasma membrane [GO:0005886]; plasma membrane protein complex [GO:0098797]",NA,NA,"P98160;","R-HSA-1474228;R-HSA-1971475;R-HSA-2022928;R-HSA-2024096;R-HSA-216083;R-HSA-3000157;R-HSA-3000171;R-HSA-3000178;R-HSA-3560783;R-HSA-3560801;R-HSA-3656237;R-HSA-3656253;R-HSA-4420332;R-HSA-9694614;R-HSA-975634;R-HSA-977225;R-HSA-9820960;R-HSA-9833110;",NA,"P35968; P17948-2; P35968; P17948-2; P35968"
"gene-LOC134711700|LOC134711700",284.670600429315,-0.525707084627532,0.121251452145418,8.46622456425318e-07,0.000263783368209088,"LOC134711700","lcl|NC_086375.1_cds_XP_063428551.1_13406","sp","Q8VE97","SRSF4","MOUSE",65,200,44,1,7,606,2,175,5.55e-75,239,"reviewed","SRSF4_MOUSE","Serine/arginine-rich splicing factor 4 (Splicing factor, arginine/serine-rich 4)","Srsf4 Sfrs4 MNCb-2616","Mus musculus (Mouse)",489,"GO:0002244; GO:0003729; GO:0005634; GO:0005737; GO:0006397; GO:0008380; GO:0016607; GO:0048025; GO:1990825; GO:1990904","hematopoietic progenitor cell differentiation [GO:0002244]; mRNA processing [GO:0006397]; negative regulation of mRNA splicing, via spliceosome [GO:0048025]; RNA splicing [GO:0008380]","mRNA binding [GO:0003729]; sequence-specific mRNA binding [GO:1990825]","cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]",NA,NA,NA,NA,NA,NA
"gene-LOC134720611|LOC134720611",55.747443695151,-0.533198131561655,0.228099992500676,0.000796850554793357,0.0362068970834232,"LOC134720611","lcl|NC_086378.1_cds_XP_063439041.1_23163","sp","Q4R5Y0","CFA68","MACFA",45.455,132,59,4,31,423,26,145,6.56e-30,109,"reviewed","CFA68_MACFA","Cilia- and flagella-associated protein 68","CFAP68 QtsA-19889","Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)",150,"GO:0005634; GO:0005930",NA,NA,"axoneme [GO:0005930]; nucleus [GO:0005634]",NA,NA,NA,NA,NA,NA
"gene-LOC134712325|LOC134712325",48.19152670829,-0.549255377339935,0.128212709509024,1.05672104242556e-06,0.000293840391932542,"LOC134712325","lcl|NC_086375.1_cds_XP_063429836.1_14855","sp","Q9QXE7","TBL1X","MOUSE",75.522,527,92,3,1,1470,1,527,0,792,"reviewed","TBL1X_MOUSE","F-box-like/WD repeat-containing protein TBL1X (Transducin beta-like protein 1X)","Tbl1x Tbl1","Mus musculus (Mouse)",527,"GO:0000118; GO:0000976; GO:0003677; GO:0003682; GO:0003714; GO:0005654; GO:0005667; GO:0006357; GO:0043161; GO:0043627; GO:0045444; GO:0045892; GO:0045944; GO:0048545; GO:0050821","fat cell differentiation [GO:0045444]; negative regulation of DNA-templated transcription [GO:0045892]; positive regulation of transcription by RNA polymerase II [GO:0045944]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein stabilization [GO:0050821]; regulation of transcription by RNA polymerase II [GO:0006357]; response to estrogen [GO:0043627]; response to steroid hormone [GO:0048545]","chromatin binding [GO:0003682]; DNA binding [GO:0003677]; transcription cis-regulatory region binding [GO:0000976]; transcription corepressor activity [GO:0003714]","histone deacetylase complex [GO:0000118]; nucleoplasm [GO:0005654]; transcription regulator complex [GO:0005667]",NA,NA,NA,"R-MMU-3214815;R-MMU-350054;R-MMU-400206;R-MMU-9029569;R-MMU-9707564;",NA,"P51608"
"gene-LOC134710514|LOC134710514",71.5980520399546,-0.552672349041121,0.236436493362925,0.000769707764270882,0.0357177156143573,"LOC134710514","lcl|NC_086375.1_cds_XP_063426955.1_11987","sp","Q9XTL9","PYG","DROME",73.428,843,224,0,7,2535,2,844,0,1278,"reviewed","PYG_DROME","Glycogen phosphorylase (EC 2.4.1.1)","Glyp Glp1 CG7254","Drosophila melanogaster (Fruit fly)",844,"GO:0005737; GO:0005829; GO:0005980; GO:0008184; GO:0008286; GO:0008340; GO:0030170; GO:0042803; GO:0045824; GO:0050829; GO:0102250; GO:0102499","defense response to Gram-negative bacterium [GO:0050829]; determination of adult lifespan [GO:0008340]; glycogen catabolic process [GO:0005980]; insulin receptor signaling pathway [GO:0008286]; negative regulation of innate immune response [GO:0045824]","glycogen phosphorylase activity [GO:0008184]; linear malto-oligosaccharide phosphorylase activity [GO:0102250]; protein homodimerization activity [GO:0042803]; pyridoxal phosphate binding [GO:0030170]; SHG alpha-glucan phosphorylase activity [GO:0102499]","cytoplasm [GO:0005737]; cytosol [GO:0005829]",NA,NA,NA,"R-DME-70221;",NA,NA
"gene-LOC134714888|LOC134714888",72.1970657474251,-0.570554079204817,0.193041852550564,0.000143289591081063,0.0112957083667879,"LOC134714888","lcl|NC_086376.1_cds_XP_063432641.1_17187","sp","Q7ZYC4","ACBG2","XENLA",57.543,643,269,2,631,2547,86,728,0,776,"reviewed","ACBG2_XENLA","Long-chain-fatty-acid--CoA ligase ACSBG2 (EC 6.2.1.3) (Acyl-CoA synthetase bubblegum family member 2) (Arachidonate--CoA ligase ACSBG2) (EC 6.2.1.15)","acsbg2","Xenopus laevis (African clawed frog)",739,"GO:0004467; GO:0005524; GO:0005783; GO:0016020; GO:0047676",NA,"arachidonate-CoA ligase activity [GO:0047676]; ATP binding [GO:0005524]; long-chain fatty acid-CoA ligase activity [GO:0004467]","endoplasmic reticulum [GO:0005783]; membrane [GO:0016020]",NA,NA,NA,NA,NA,NA
"gene-LOC134711252|LOC134711252",72.7572767422558,-0.601046724532789,0.261225162604987,0.00078416456010448,0.0358796413759693,"LOC134711252","lcl|NC_086375.1_cds_XP_063427827.1_12493","sp","Q26534","CATL","SCHMA",49,300,150,3,766,1659,20,318,5.4e-101,311,"reviewed","CATL_SCHMA","Cathepsin L (EC 3.4.22.15) (SMCL1)","CL1","Schistosoma mansoni (Blood fluke)",319,"GO:0004197; GO:0005615; GO:0005764; GO:0051603","proteolysis involved in protein catabolic process [GO:0051603]","cysteine-type endopeptidase activity [GO:0004197]","extracellular space [GO:0005615]; lysosome [GO:0005764]",NA,NA,NA,NA,NA,NA
"gene-LOC134711713|LOC134711713",144.985451433718,-0.630050364419017,0.233332800327698,0.0002779657708599,0.0176575731916148,"LOC134711713","lcl|NC_086375.1_cds_XP_063428589.1_13433","sp","D3YXG0","HMCN1","MOUSE",23.439,3652,2310,160,4240,14799,1218,4515,1.83e-109,400,"reviewed","HMCN1_MOUSE","Hemicentin-1 (Fibulin-6) (FIBL-6)","Hmcn1","Mus musculus (Mouse)",5634,"GO:0005509; GO:0005576; GO:0005604; GO:0005737; GO:0005912; GO:0005927; GO:0005938; GO:0007156; GO:0007157; GO:0009617; GO:0030036; GO:0030054; GO:0032154; GO:0051301; GO:0062023; GO:0071711","actin cytoskeleton organization [GO:0030036]; basement membrane organization [GO:0071711]; cell division [GO:0051301]; heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0007157]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; response to bacterium [GO:0009617]","calcium ion binding [GO:0005509]","adherens junction [GO:0005912]; basement membrane [GO:0005604]; cell cortex [GO:0005938]; cell junction [GO:0030054]; cleavage furrow [GO:0032154]; collagen-containing extracellular matrix [GO:0062023]; cytoplasm [GO:0005737]; extracellular region [GO:0005576]; muscle tendon junction [GO:0005927]",NA,"INDUCTION: Induced by high glucose and transforming growth factor beta (at protein level) (PubMed:29488390). Following wounding, up-regulated in the dermis adjacent to the epidermal tongues of closing wounds (at protein level) (PubMed:34504132). Up-regulated following myocardial infarction. {ECO:0000269|PubMed:24951538, ECO:0000269|PubMed:29488390, ECO:0000269|PubMed:34504132}.",NA,NA,NA,NA
"gene-LOC134725475|LOC134725475",39.2902521456236,-0.646877070311307,0.264491303804021,0.000542439167297805,0.0282719100084313,"LOC134725475","lcl|NC_086379.1_cds_XP_063445384.1_29593","sp","Q2KIA4","SCD5","BOVIN",65.614,285,98,0,136,990,50,334,7.62e-142,407,"reviewed","SCD5_BOVIN","Stearoyl-CoA desaturase 5 (EC 1.14.19.1) (Acyl-CoA-desaturase 4) (Stearoyl-CoA 9-desaturase)","SCD5","Bos taurus (Bovine)",335,"GO:0004768; GO:0005789; GO:0006636; GO:0016491; GO:0046872","unsaturated fatty acid biosynthetic process [GO:0006636]","metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]; stearoyl-CoA 9-desaturase activity [GO:0004768]","endoplasmic reticulum membrane [GO:0005789]",NA,NA,NA,"R-BTA-75105;",NA,NA
"gene-LOC134725089|LOC134725089",518.119437434574,-0.665064382691718,0.22670982392902,0.000137488230160871,0.0112448186242822,"LOC134725089","lcl|NC_086373.1_cds_XP_063444688.1_2275","sp","Q9U943","APLP","LOCMI",28.432,1129,704,30,85,3279,27,1115,1.26e-107,392,"reviewed","APLP_LOCMI","Apolipophorins [Cleaved into: Apolipophorin-2 (Apolipophorin II) (apoLp-2); Apolipophorin-1 (Apolipophorin I) (apoLp-1)]",NA,"Locusta migratoria (Migratory locust)",3380,"GO:0005319; GO:0005576; GO:0008289; GO:0016055; GO:0032355; GO:0071391","cellular response to estrogen stimulus [GO:0071391]; response to estradiol [GO:0032355]; Wnt signaling pathway [GO:0016055]","lipid binding [GO:0008289]; lipid transporter activity [GO:0005319]","extracellular region [GO:0005576]",NA,NA,NA,NA,NA,NA
"gene-LOC134685249|LOC134685249",68.4375630732619,-0.672741056398236,0.194339142179848,2.45881494055514e-05,0.00312169880200323,"LOC134685249","lcl|NC_086381.1_cds_XP_063400847.1_34569","sp","P31396","HR3","DROME",41.985,131,55,2,25,417,50,159,1.46e-23,108,"reviewed","HR3_DROME","Probable nuclear hormone receptor HR3 (dHR3) (Nuclear receptor subfamily 1 group F member 4)","Hr3 Hr46 CG11823","Drosophila melanogaster (Fruit fly)",487,"GO:0000122; GO:0000977; GO:0000978; GO:0001752; GO:0004879; GO:0005634; GO:0006357; GO:0007552; GO:0008270; GO:0040034; GO:0045944","compound eye photoreceptor fate commitment [GO:0001752]; metamorphosis [GO:0007552]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of development, heterochronic [GO:0040034]; regulation of transcription by RNA polymerase II [GO:0006357]","nuclear receptor activity [GO:0004879]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; RNA polymerase II transcription regulatory region sequence-specific DNA binding [GO:0000977]; zinc ion binding [GO:0008270]","nucleus [GO:0005634]",NA,"INDUCTION: The expression of this protein is developmentally regulated showing peaks at midembryogenesis. HR3 transcription is ecdysone-induced.",NA,"R-DME-383280;R-DME-4090294;",NA,NA
"gene-LOC134716539|LOC134716539",167.88140611737,-0.69827046124974,0.256343479626098,0.000249071342693885,0.0162967379524609,"LOC134716539","lcl|NC_086376.1_cds_XP_063435618.1_17502","sp","P08519","APOA","HUMAN",31.456,1243,508,35,2164,4998,603,1799,1.96e-154,524,"reviewed","APOA_HUMAN","Apolipoprotein(a) (Apo(a)) (Lp(a)) (EC 3.4.21.-)","LPA","Homo sapiens (Human)",2040,"GO:0001968; GO:0004175; GO:0004252; GO:0004866; GO:0005102; GO:0005576; GO:0005615; GO:0006508; GO:0006629; GO:0006869; GO:0008015; GO:0008201; GO:0034185; GO:0034358","blood circulation [GO:0008015]; lipid metabolic process [GO:0006629]; lipid transport [GO:0006869]; proteolysis [GO:0006508]","apolipoprotein binding [GO:0034185]; endopeptidase activity [GO:0004175]; endopeptidase inhibitor activity [GO:0004866]; fibronectin binding [GO:0001968]; heparin binding [GO:0008201]; serine-type endopeptidase activity [GO:0004252]; signaling receptor binding [GO:0005102]","extracellular region [GO:0005576]; extracellular space [GO:0005615]; plasma lipoprotein particle [GO:0034358]",NA,NA,"P08519;","R-HSA-8964041;",NA,"P02749; P02751"
"gene-LOC134695949|LOC134695949",22.3649489104968,-0.809847601190541,0.226327234576416,1.56479971909447e-05,0.00213301761709065,"LOC134695949","lcl|NC_086386.1_cds_XP_063413517.1_49035","sp","Q24537","HMG2","DROME",55.828,163,67,2,7,480,174,336,6.17e-54,180,"reviewed","HMG2_DROME","High mobility group protein DSP1 (Protein dorsal switch 1)","Dsp1 ssrp2 CG12223","Drosophila melanogaster (Fruit fly)",393,"GO:0000122; GO:0003677; GO:0003697; GO:0005634; GO:0005654; GO:0005700; GO:0006268; GO:0006338; GO:0006357; GO:0007379; GO:0008301; GO:0008348; GO:0017025; GO:0017055; GO:0032502; GO:0035218; GO:0045892; GO:0140297","chromatin remodeling [GO:0006338]; developmental process [GO:0032502]; DNA unwinding involved in DNA replication [GO:0006268]; leg disc development [GO:0035218]; negative regulation of antimicrobial humoral response [GO:0008348]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of RNA polymerase II transcription preinitiation complex assembly [GO:0017055]; negative regulation of transcription by RNA polymerase II [GO:0000122]; regulation of transcription by RNA polymerase II [GO:0006357]; segment specification [GO:0007379]","DNA binding [GO:0003677]; DNA binding, bending [GO:0008301]; DNA-binding transcription factor binding [GO:0140297]; single-stranded DNA binding [GO:0003697]; TBP-class protein binding [GO:0017025]","nucleoplasm [GO:0005654]; nucleus [GO:0005634]; polytene chromosome [GO:0005700]",NA,NA,NA,"R-DME-140342;R-DME-209394;R-DME-5620971;R-DME-5686938;R-DME-6798695;",NA,NA
"gene-LOC134712862|LOC134712862",52.3062253278261,-0.823819063749733,0.344150586805654,0.00054443843207433,0.0282719100084313,"LOC134712862","lcl|NC_086375.1_cds_XP_063430900.1_16039","sp","Q9N2V2","NAS30","CAEEL",35.758,330,186,11,235,1191,292,606,1.19e-41,167,"reviewed","NAS30_CAEEL","Zinc metalloproteinase nas-30 (EC 3.4.24.-) (Nematode astacin 30)","nas-30 Y95B8A.1","Caenorhabditis elegans",741,"GO:0004222; GO:0006508; GO:0008270","proteolysis [GO:0006508]","metalloendopeptidase activity [GO:0004222]; zinc ion binding [GO:0008270]",NA,NA,NA,NA,NA,NA,NA
"gene-LOC134693464|LOC134693464",22.6088171680603,-0.837605729483301,0.318043378634692,0.000300701048668833,0.0185611977494356,"LOC134693464","lcl|NC_086384.1_cds_XP_063410366.1_44033","sp","P31029","AGT1","CALJA",55.172,377,169,0,118,1248,32,408,1.21e-157,454,"reviewed","AGT1_CALJA","Alanine--glyoxylate aminotransferase (AGT) (EC 2.6.1.44) (Serine--pyruvate aminotransferase, mitochondrial) (SPT) (EC 2.6.1.51)","AGXT AGT1","Callithrix jacchus (White-tufted-ear marmoset)",414,"GO:0004760; GO:0005759; GO:0005777; GO:0008453; GO:0019265; GO:0042803; GO:0046487","glycine biosynthetic process, by transamination of glyoxylate [GO:0019265]; glyoxylate metabolic process [GO:0046487]","alanine-glyoxylate transaminase activity [GO:0008453]; protein homodimerization activity [GO:0042803]; serine-pyruvate transaminase activity [GO:0004760]","mitochondrial matrix [GO:0005759]; peroxisome [GO:0005777]",NA,NA,NA,NA,NA,NA
"gene-LOC134725835|LOC134725835",193.994810232043,-0.843329691312221,0.265624846125626,5.76637417111957e-05,0.00554843914729932,"LOC134725835","lcl|NC_086379.1_cds_XP_063446122.1_30431","sp","Q5ZM33","HP1B3","CHICK",39.884,173,96,4,1048,1545,252,423,3e-27,119,"reviewed","HP1B3_CHICK","Heterochromatin protein 1-binding protein 3","HP1BP3 RCJMB04_3f4","Gallus gallus (Chicken)",559,"GO:0000786; GO:0003677; GO:0005634; GO:0005694; GO:0006334; GO:0031491; GO:0070828","heterochromatin organization [GO:0070828]; nucleosome assembly [GO:0006334]","DNA binding [GO:0003677]; nucleosome binding [GO:0031491]","chromosome [GO:0005694]; nucleosome [GO:0000786]; nucleus [GO:0005634]",NA,NA,NA,NA,NA,NA
"gene-LOC134711966|LOC134711966",33.97595754329,-0.848222914750564,0.181609022573857,1.46043841501138e-07,5.62096973495263e-05,"LOC134711966","lcl|NC_086375.1_cds_XP_063429098.1_14031","sp","Q9QW07","PLCB4","RAT",60.384,1199,435,14,1,3549,1,1175,0,1402,"reviewed","PLCB4_RAT","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4 (EC 3.1.4.11) (Phosphoinositide phospholipase C-beta-4) (Phospholipase C-beta-4) (PLC-beta-4)","Plcb4","Rattus norvegicus (Rat)",1175,"GO:0004435; GO:0005509; GO:0005634; GO:0005790; GO:0005886; GO:0007602; GO:0014069; GO:0016042; GO:0030425; GO:0043267; GO:0046488; GO:0048015; GO:0050804; GO:0051019; GO:0051209; GO:0098688; GO:0098794; GO:0098978; GO:0160135","lipid catabolic process [GO:0016042]; modulation of chemical synaptic transmission [GO:0050804]; negative regulation of potassium ion transport [GO:0043267]; phosphatidylinositol metabolic process [GO:0046488]; phosphatidylinositol-mediated signaling [GO:0048015]; phospholipase C-activating endothelin receptor signaling pathway [GO:0160135]; phototransduction [GO:0007602]; release of sequestered calcium ion into cytosol [GO:0051209]","calcium ion binding [GO:0005509]; mitogen-activated protein kinase binding [GO:0051019]; phosphatidylinositol phospholipase C activity [GO:0004435]","dendrite [GO:0030425]; glutamatergic synapse [GO:0098978]; nucleus [GO:0005634]; parallel fiber to Purkinje cell synapse [GO:0098688]; plasma membrane [GO:0005886]; postsynapse [GO:0098794]; postsynaptic density [GO:0014069]; smooth endoplasmic reticulum [GO:0005790]",NA,NA,NA,"R-RNO-112043;R-RNO-1855204;R-RNO-416476;",NA,NA
"gene-LOC134720762|LOC134720762",932.413453786812,-0.851196132679042,0.110987584035874,9.07479550189854e-16,1.48440967422305e-12,"LOC134720762","lcl|NC_086373.1_cds_XP_063439318.1_1476","sp","Q9VVE5","MSIR6","DROME",51.948,77,36,1,13,240,26,102,2.38e-23,94.4,"reviewed","MSIR6_DROME","RNA-binding protein Musashi homolog Rbp6","Rbp6 RRM6 CG32169","Drosophila melanogaster (Fruit fly)",369,"GO:0003727; GO:0003729; GO:0005737; GO:0006417; GO:0008266; GO:0048864","regulation of translation [GO:0006417]; stem cell development [GO:0048864]","mRNA binding [GO:0003729]; poly(U) RNA binding [GO:0008266]; single-stranded RNA binding [GO:0003727]","cytoplasm [GO:0005737]",NA,NA,NA,NA,NA,NA
"gene-LOC134685381|LOC134685381",20.718292195525,-0.999616469242792,0.434204858559674,0.000632530088761045,0.0313533664451782,"LOC134685381","lcl|NC_086381.1_cds_XP_063401165.1_34966","sp","P10155","RO60","HUMAN",47.486,537,274,6,61,1659,3,535,9.38e-166,484,"reviewed","RO60_HUMAN","RNA-binding protein RO60 (60 kDa SS-A/Ro ribonucleoprotein) (60 kDa Ro protein) (60 kDa ribonucleoprotein Ro) (RoRNP) (Ro 60 kDa autoantigen) (Ro60 autoantigen) (Sjoegren syndrome antigen A2) (Sjoegren syndrome type A antigen) (SS-A) (TROVE domain family member 2)","RO60 SSA2 TROVE2","Homo sapiens (Human)",538,"GO:0002520; GO:0003723; GO:0005654; GO:0005829; GO:0006383; GO:0007224; GO:0009411; GO:0010468; GO:0016604; GO:0030620; GO:0035457; GO:0046872; GO:0060271; GO:1990904","cellular response to interferon-alpha [GO:0035457]; cilium assembly [GO:0060271]; immune system development [GO:0002520]; regulation of gene expression [GO:0010468]; response to UV [GO:0009411]; smoothened signaling pathway [GO:0007224]; transcription by RNA polymerase III [GO:0006383]","metal ion binding [GO:0046872]; RNA binding [GO:0003723]; U2 snRNA binding [GO:0030620]","cytosol [GO:0005829]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; ribonucleoprotein complex [GO:1990904]",NA,NA,"P10155;",NA,NA,NA
"gene-LOC134685076|LOC134685076",97.110685566425,-1.04787869160084,0.183860378628097,5.59539841442306e-10,3.32824471141547e-07,"LOC134685076","lcl|NC_086381.1_cds_XP_063400550.1_34179","sp","Q3UVU3","ZNT10","MOUSE",38.313,415,220,9,1,1149,1,411,2.19e-90,284,"reviewed","ZNT10_MOUSE","Calcium/manganese antiporter SLC30A10 (Solute carrier family 30 member 10)","Slc30a10","Mus musculus (Mouse)",470,"GO:0000139; GO:0005385; GO:0005794; GO:0005886; GO:0006828; GO:0006882; GO:0007173; GO:0010312; GO:0016020; GO:0030026; GO:0031901; GO:0055038; GO:0055071; GO:0062111; GO:0070374; GO:0071577; GO:0140048; GO:0140983; GO:1904385","cellular response to angiotensin [GO:1904385]; detoxification of zinc ion [GO:0010312]; epidermal growth factor receptor signaling pathway [GO:0007173]; intracellular manganese ion homeostasis [GO:0030026]; intracellular zinc ion homeostasis [GO:0006882]; manganese ion export across plasma membrane [GO:0140048]; manganese ion homeostasis [GO:0055071]; manganese ion transport [GO:0006828]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; zinc ion import into organelle [GO:0062111]; zinc ion transmembrane transport [GO:0071577]","calcium:manganese antiporter activity [GO:0140983]; zinc ion transmembrane transporter activity [GO:0005385]","early endosome membrane [GO:0031901]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; membrane [GO:0016020]; plasma membrane [GO:0005886]; recycling endosome membrane [GO:0055038]",NA,NA,NA,"R-MMU-425410;",NA,"Q2HJ10"
"gene-LOC134696347|LOC134696347",1101.90133179798,-1.06852425694881,0.10819314310742,2.8355732659651e-24,1.85531558792097e-20,"LOC134696347","lcl|NC_086386.1_cds_XP_063414145.1_49373","sp","P11833","TBB","PARLI",98.837,430,5,0,1,1290,1,430,0,853,"reviewed","TBB_PARLI","Tubulin beta chain (Beta-tubulin)",NA,"Paracentrotus lividus (Common sea urchin)",447,"GO:0000226; GO:0000278; GO:0003924; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0046872","microtubule cytoskeleton organization [GO:0000226]; mitotic cell cycle [GO:0000278]","GTP binding [GO:0005525]; GTPase activity [GO:0003924]; metal ion binding [GO:0046872]; structural constituent of cytoskeleton [GO:0005200]","cytoplasm [GO:0005737]; microtubule [GO:0005874]",NA,NA,NA,NA,NA,NA
"gene-LOC134695948|LOC134695948",192.19575912537,-1.20084570324883,0.133025361154113,8.59703329228466e-21,2.81251944157093e-17,"LOC134695948","lcl|NC_086386.1_cds_XP_063413515.1_49033","sp","Q24537","HMG2","DROME",56.627,166,67,2,7,489,174,339,1.28e-56,187,"reviewed","HMG2_DROME","High mobility group protein DSP1 (Protein dorsal switch 1)","Dsp1 ssrp2 CG12223","Drosophila melanogaster (Fruit fly)",393,"GO:0000122; GO:0003677; GO:0003697; GO:0005634; GO:0005654; GO:0005700; GO:0006268; GO:0006338; GO:0006357; GO:0007379; GO:0008301; GO:0008348; GO:0017025; GO:0017055; GO:0032502; GO:0035218; GO:0045892; GO:0140297","chromatin remodeling [GO:0006338]; developmental process [GO:0032502]; DNA unwinding involved in DNA replication [GO:0006268]; leg disc development [GO:0035218]; negative regulation of antimicrobial humoral response [GO:0008348]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of RNA polymerase II transcription preinitiation complex assembly [GO:0017055]; negative regulation of transcription by RNA polymerase II [GO:0000122]; regulation of transcription by RNA polymerase II [GO:0006357]; segment specification [GO:0007379]","DNA binding [GO:0003677]; DNA binding, bending [GO:0008301]; DNA-binding transcription factor binding [GO:0140297]; single-stranded DNA binding [GO:0003697]; TBP-class protein binding [GO:0017025]","nucleoplasm [GO:0005654]; nucleus [GO:0005634]; polytene chromosome [GO:0005700]",NA,NA,NA,"R-DME-140342;R-DME-209394;R-DME-5620971;R-DME-5686938;R-DME-6798695;",NA,NA
"gene-LOC134682520|LOC134682520",35.6812165880141,-1.37822653074335,0.238839400196366,3.79364167338157e-10,2.48217974689356e-07,"LOC134682520","lcl|NC_086373.1_cds_XP_063397844.1_3229","sp","P32882","TBB2","CHICK",93.488,430,28,0,1,1290,1,430,0,803,"reviewed","TBB2_CHICK","Tubulin beta-2 chain (Beta-tubulin class-II)",NA,"Gallus gallus (Chicken)",445,"GO:0000226; GO:0000278; GO:0003924; GO:0005200; GO:0005509; GO:0005525; GO:0005737; GO:0005874; GO:0031115","microtubule cytoskeleton organization [GO:0000226]; mitotic cell cycle [GO:0000278]; negative regulation of microtubule polymerization [GO:0031115]","calcium ion binding [GO:0005509]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; structural constituent of cytoskeleton [GO:0005200]","cytoplasm [GO:0005737]; microtubule [GO:0005874]",NA,NA,NA,NA,NA,NA
