"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","LOC_ID","transcript","database","uniprot_accession","geneID","species","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","reviewed","entryname","protein_name","gene_name","organism","prot_length","GO_ID","GO_BP","GO_MF","GO_CC","Genename_orderedlocus","Induction","Pathwaycommons","Reactome","Unipathway","Interacts_with"
"gene-LOC134685155|LOC134685155",14.8348589426835,1.05870620333538,0.366719827124594,0.000187141199378043,0.0116751961160366,"LOC134685155","lcl|NC_086381.1_cds_XP_063400700.1_34359","sp","Q9BVA6","FICD","HUMAN",58.017,343,143,1,265,1293,99,440,6.7e-142,417,"reviewed","FICD_HUMAN","Protein adenylyltransferase FICD (EC 2.7.7.108) (AMPylator FICD) (De-AMPylase FICD) (EC 3.1.4.-) (FIC domain-containing protein) (Huntingtin yeast partner E) (Huntingtin-interacting protein 13) (HIP-13) (Huntingtin-interacting protein E)","FICD HIP13 HYPE UNQ3041/PRO9857","Homo sapiens (Human)",458,"GO:0005524; GO:0005789; GO:0006986; GO:0018117; GO:0030544; GO:0034260; GO:0034976; GO:0042802; GO:0042803; GO:0044602; GO:0044603; GO:0051087; GO:0070733; GO:1903894","negative regulation of GTPase activity [GO:0034260]; protein adenylylation [GO:0018117]; protein deadenylylation [GO:0044602]; regulation of IRE1-mediated unfolded protein response [GO:1903894]; response to endoplasmic reticulum stress [GO:0034976]; response to unfolded protein [GO:0006986]","AMPylase activity [GO:0070733]; ATP binding [GO:0005524]; Hsp70 protein binding [GO:0030544]; identical protein binding [GO:0042802]; protein adenylylhydrolase activity [GO:0044603]; protein homodimerization activity [GO:0042803]; protein-folding chaperone binding [GO:0051087]","endoplasmic reticulum membrane [GO:0005789]",NA,"INDUCTION: Up-regulated in response to activation of unfolded protein response (UPR). {ECO:0000269|PubMed:25601083}.","Q9BVA6;",NA,NA,"Q9BVA6; P42858"
"gene-LOC134728292|LOC134728292",179.977118977976,1.04372429112717,0.221274674434088,1.38066237393425e-07,5.08609720226445e-05,"LOC134728292","lcl|NC_086380.1_cds_XP_063448912.1_31392","sp","Q9Z0J4","NOS1","MOUSE",47.895,1449,677,21,52,4314,14,1412,0,1347,"reviewed","NOS1_MOUSE","Nitric oxide synthase 1 (EC 1.14.13.39) (Constitutive NOS) (NC-NOS) (NOS type I) (Neuronal NOS) (N-NOS) (nNOS) (Nitric oxide synthase, brain) (bNOS) (Peptidyl-cysteine S-nitrosylase NOS1)","Nos1","Mus musculus (Mouse)",1429,"GO:0001917; GO:0002028; GO:0004517; GO:0005516; GO:0005634; GO:0005737; GO:0005739; GO:0005741; GO:0005829; GO:0005856; GO:0005886; GO:0006527; GO:0006809; GO:0006813; GO:0006816; GO:0006941; GO:0007263; GO:0008270; GO:0008285; GO:0009725; GO:0010181; GO:0014069; GO:0017080; GO:0019899; GO:0020037; GO:0030018; GO:0030141; GO:0030315; GO:0030425; GO:0031965; GO:0032496; GO:0032991; GO:0033017; GO:0033137; GO:0034760; GO:0042178; GO:0042311; GO:0042383; GO:0042582; GO:0042802; GO:0043066; GO:0043197; GO:0043267; GO:0043434; GO:0043524; GO:0043627; GO:0044305; GO:0044325; GO:0045121; GO:0045184; GO:0045202; GO:0045776; GO:0045893; GO:0045906; GO:0045944; GO:0046676; GO:0046870; GO:0048148; GO:0048306; GO:0048471; GO:0050660; GO:0050661; GO:0050767; GO:0051117; GO:0051219; GO:0051481; GO:0051612; GO:0051649; GO:0051926; GO:0060078; GO:0061875; GO:0070402; GO:0071260; GO:0071363; GO:0071872; GO:0071944; GO:0097110; GO:0098735; GO:0098924; GO:0098978; GO:0099091; GO:0099092; GO:0099163; GO:0106071; GO:1900273; GO:1902307","arginine catabolic process [GO:0006527]; behavioral response to cocaine [GO:0048148]; calcium ion transport [GO:0006816]; cellular response to epinephrine stimulus [GO:0071872]; cellular response to growth factor stimulus [GO:0071363]; cellular response to mechanical stimulus [GO:0071260]; establishment of localization in cell [GO:0051649]; establishment of protein localization [GO:0045184]; negative regulation of apoptotic process [GO:0043066]; negative regulation of blood pressure [GO:0045776]; negative regulation of calcium ion transport [GO:0051926]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of cytosolic calcium ion concentration [GO:0051481]; negative regulation of hepatic stellate cell contraction [GO:0061875]; negative regulation of insulin secretion [GO:0046676]; negative regulation of iron ion transmembrane transport [GO:0034760]; negative regulation of neuron apoptotic process [GO:0043524]; negative regulation of peptidyl-serine phosphorylation [GO:0033137]; negative regulation of potassium ion transport [GO:0043267]; negative regulation of serotonin uptake [GO:0051612]; negative regulation of vasoconstriction [GO:0045906]; nitric oxide biosynthetic process [GO:0006809]; nitric oxide mediated signal transduction [GO:0007263]; positive regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway [GO:0106071]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of long-term synaptic potentiation [GO:1900273]; positive regulation of sodium ion transmembrane transport [GO:1902307]; positive regulation of the force of heart contraction [GO:0098735]; positive regulation of transcription by RNA polymerase II [GO:0045944]; potassium ion transport [GO:0006813]; regulation of neurogenesis [GO:0050767]; regulation of postsynaptic membrane potential [GO:0060078]; regulation of sodium ion transport [GO:0002028]; response to estrogen [GO:0043627]; response to hormone [GO:0009725]; response to lipopolysaccharide [GO:0032496]; response to peptide hormone [GO:0043434]; retrograde trans-synaptic signaling by nitric oxide [GO:0098924]; striated muscle contraction [GO:0006941]; synaptic signaling by nitric oxide [GO:0099163]; vasodilation [GO:0042311]; xenobiotic catabolic process [GO:0042178]","ATPase binding [GO:0051117]; cadmium ion binding [GO:0046870]; calcium-dependent protein binding [GO:0048306]; calmodulin binding [GO:0005516]; enzyme binding [GO:0019899]; flavin adenine dinucleotide binding [GO:0050660]; FMN binding [GO:0010181]; heme binding [GO:0020037]; identical protein binding [GO:0042802]; NADP binding [GO:0050661]; NADPH binding [GO:0070402]; nitric-oxide synthase activity [GO:0004517]; phosphoprotein binding [GO:0051219]; scaffold protein binding [GO:0097110]; sodium channel regulator activity [GO:0017080]; transmembrane transporter binding [GO:0044325]; zinc ion binding [GO:0008270]","azurophil granule [GO:0042582]; calyx of Held [GO:0044305]; cell periphery [GO:0071944]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; dendrite [GO:0030425]; dendritic spine [GO:0043197]; glutamatergic synapse [GO:0098978]; membrane raft [GO:0045121]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; nuclear membrane [GO:0031965]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; photoreceptor inner segment [GO:0001917]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; postsynaptic density, intracellular component [GO:0099092]; postsynaptic specialization, intracellular component [GO:0099091]; protein-containing complex [GO:0032991]; sarcolemma [GO:0042383]; sarcoplasmic reticulum membrane [GO:0033017]; secretory granule [GO:0030141]; synapse [GO:0045202]; T-tubule [GO:0030315]; Z disc [GO:0030018]",NA,"INDUCTION: By cholinergic agonists acting at inositol phosphate-linked muscarinic receptors in cardiac myocytes.",NA,"R-MMU-1222556;R-MMU-392154;R-MMU-5578775;",NA,"Q05769; Q60857"
"gene-LOC134722190|LOC134722190",10.6678472950099,0.958545015260325,0.370013555268252,0.000443294884454912,0.0189465703101834,"LOC134722190","lcl|NC_086378.1_cds_XP_063441843.1_27026","sp","Q5ZML6","F210A","CHICK",44.304,158,87,1,343,813,99,256,2.79e-41,146,"reviewed","F210A_CHICK","Protein FAM210A","FAM210A RCJMB04_1k21","Gallus gallus (Chicken)",275,"GO:0005737; GO:0005739; GO:0016020",NA,NA,"cytoplasm [GO:0005737]; membrane [GO:0016020]; mitochondrion [GO:0005739]",NA,NA,NA,NA,NA,NA
"gene-LOC134722124|LOC134722124",489.651028475993,0.92484672864585,0.27413995482636,4.07099831103301e-05,0.00425584363975019,"LOC134722124","lcl|NC_086378.1_cds_XP_063441737.1_26898","sp","Q0VA61","HYOU1","XENTR",55.738,549,236,3,79,1716,24,568,0,547,"reviewed","HYOU1_XENTR","Hypoxia up-regulated protein 1","hyou1 hsph4","Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)",643,"GO:0005524; GO:0005788; GO:0140662",NA,"ATP binding [GO:0005524]; ATP-dependent protein folding chaperone [GO:0140662]","endoplasmic reticulum lumen [GO:0005788]",NA,NA,NA,NA,NA,NA
"gene-LOC134692668|LOC134692668",15.0544119653421,0.908654145154105,0.249643546279939,1.60613073755348e-05,0.00207083789761895,"LOC134692668","lcl|NC_086384.1_cds_XP_063409206.1_44834","sp","Q90Z12","HES4A","XENLA",42.791,215,114,3,58,678,35,248,1.69e-48,166,"reviewed","HES4A_XENLA","Transcription factor HES-4-A (Hairy and enhancer of split 4-A) (Protein hairy-2) (Xhairy2) (Protein hairy-2a) (Xhairy2a)","hes4-a hairy2 hairy2a","Xenopus laevis (African clawed frog)",281,"GO:0000122; GO:0000978; GO:0000981; GO:0002088; GO:0005634; GO:0009952; GO:0014029; GO:0021501; GO:0030509; GO:0033504; GO:0043066; GO:0043425; GO:0043565; GO:0045892; GO:0046983; GO:0050767","anterior/posterior pattern specification [GO:0009952]; BMP signaling pathway [GO:0030509]; floor plate development [GO:0033504]; lens development in camera-type eye [GO:0002088]; negative regulation of apoptotic process [GO:0043066]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of transcription by RNA polymerase II [GO:0000122]; neural crest formation [GO:0014029]; prechordal plate formation [GO:0021501]; regulation of neurogenesis [GO:0050767]","bHLH transcription factor binding [GO:0043425]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; protein dimerization activity [GO:0046983]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]","nucleus [GO:0005634]",NA,"INDUCTION: By Notch-signaling. Acts in a complex regulatory loop with other bHLH proteins. {ECO:0000269|PubMed:11703945, ECO:0000269|PubMed:12975341, ECO:0000269|PubMed:14681193, ECO:0000269|PubMed:15689375, ECO:0000269|PubMed:15843413}.",NA,NA,NA,NA
"gene-LOC134710890|LOC134710890",14.0702130709552,-0.851891462541394,0.449232012536685,0.00205836992292108,0.0468339697756395,"LOC134710890","lcl|NC_086375.1_cds_XP_063427369.1_13820","sp","P02594","CALM","ELEEL",94.595,148,8,0,850,1293,2,149,1.57e-94,283,"reviewed","CALM_ELEEL","Calmodulin (CaM)","calm","Electrophorus electricus (Electric eel) (Gymnotus electricus)",149,"GO:0005509; GO:0030234",NA,"calcium ion binding [GO:0005509]; enzyme regulator activity [GO:0030234]",NA,NA,NA,NA,NA,NA,NA
"gene-LOC134712383|LOC134712383",37.255846505932,-0.857012778536098,0.241120741250095,2.03010696879951e-05,0.00253304959848919,"LOC134712383","lcl|NC_086375.1_cds_XP_063429945.1_14973","sp","Q8R151","ZNFX1","MOUSE",44.402,1054,547,17,2428,5541,873,1903,0,847,"reviewed","ZNFX1_MOUSE","NFX1-type zinc finger-containing protein 1","Znfx1","Mus musculus (Mouse)",1909,"GO:0002218; GO:0003723; GO:0004386; GO:0005741; GO:0008270; GO:0010494; GO:0031048; GO:0031380; GO:0042742; GO:0045071; GO:0045087; GO:0051607","activation of innate immune response [GO:0002218]; defense response to bacterium [GO:0042742]; defense response to virus [GO:0051607]; innate immune response [GO:0045087]; negative regulation of viral genome replication [GO:0045071]; regulatory ncRNA-mediated heterochromatin formation [GO:0031048]","helicase activity [GO:0004386]; RNA binding [GO:0003723]; zinc ion binding [GO:0008270]","cytoplasmic stress granule [GO:0010494]; mitochondrial outer membrane [GO:0005741]; nuclear RNA-directed RNA polymerase complex [GO:0031380]",NA,"INDUCTION: By interferons (IFNs) (PubMed:31685995). Expression is induced upon viral infection (PubMed:31685995). {ECO:0000269|PubMed:31685995}.",NA,NA,NA,NA
"gene-LOC134687585|LOC134687585",17.7526549970235,-0.859680012850998,0.404912097437402,0.0012767248721952,0.0362075274981861,"LOC134687585","lcl|NC_086373.1_cds_XP_063404068.1_4054","sp","Q9D5I4","DYLT5","MOUSE",37.607,117,72,1,265,615,55,170,2.36e-22,92.4,"reviewed","DYLT5_MOUSE","Dynein light chain Tctex-type 5 (Tctex1 domain-containing protein 1)","Dynlt5 Tctex1d1","Mus musculus (Mouse)",173,"GO:0005737; GO:0005868; GO:0007018; GO:0045505","microtubule-based movement [GO:0007018]","dynein intermediate chain binding [GO:0045505]","cytoplasm [GO:0005737]; cytoplasmic dynein complex [GO:0005868]",NA,NA,NA,"R-MMU-5620924;",NA,NA
"gene-LOC134683452|LOC134683452",37.2517484491818,-0.868146918229242,0.273430618724034,7.46067659367217e-05,0.00641173218375163,"LOC134683452","lcl|NC_086381.1_cds_XP_063398813.1_37219","sp","Q32NH8","PLCD4","XENLA",40.053,754,420,10,1021,3225,10,750,2.44e-170,522,"reviewed","PLCD4_XENLA","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-4 (EC 3.1.4.11) (Phosphoinositide phospholipase C-delta-4) (Phospholipase C-delta-4) (PLC-delta-4)","plcd4","Xenopus laevis (African clawed frog)",758,"GO:0004435; GO:0005509; GO:0005634; GO:0005783; GO:0016020; GO:0016042; GO:0048015; GO:0051209","lipid catabolic process [GO:0016042]; phosphatidylinositol-mediated signaling [GO:0048015]; release of sequestered calcium ion into cytosol [GO:0051209]","calcium ion binding [GO:0005509]; phosphatidylinositol phospholipase C activity [GO:0004435]","endoplasmic reticulum [GO:0005783]; membrane [GO:0016020]; nucleus [GO:0005634]",NA,NA,NA,NA,NA,NA
"gene-LOC134693842|LOC134693842",106.030006046642,-0.891771879250667,0.224139912009407,3.82929680574308e-06,0.000673260002027919,"LOC134693842","lcl|NC_086384.1_cds_XP_063410851.1_44335","sp","B1AJZ9","FHAD1","HUMAN",26.6,703,410,20,1,1974,1,642,1.82e-56,219,"reviewed","FHAD1_HUMAN","Forkhead-associated domain-containing protein 1 (FHA domain-containing protein 1)","FHAD1 KIAA1937","Homo sapiens (Human)",1412,NA,NA,NA,NA,NA,NA,"B1AJZ9;",NA,NA,NA
"gene-LOC134708032|LOC134708032",22.7643161697075,-0.897684489428782,0.276247251900718,5.99640938130222e-05,0.0057015078605999,"LOC134708032","lcl|NC_086374.1_cds_XP_063424349.1_9823","sp","A4D263","SMIP7","HUMAN",34.957,349,203,10,256,1263,96,433,1.96e-44,163,"reviewed","SMIP7_HUMAN","Protein SPMIP7 (Sperm microtubule inner protein 7) (Spermatogenesis-associated protein 48)","SPMIP7 C7orf72 SPATA48","Homo sapiens (Human)",438,"GO:0007283; GO:0030154","cell differentiation [GO:0030154]; spermatogenesis [GO:0007283]",NA,NA,NA,"INDUCTION: Down-regulated expression in testicular samples of azoospermic men. {ECO:0000269|PubMed:36896575}.","A4D263;",NA,NA,NA
"gene-LOC134706580|LOC134706580",222.19436892116,-0.917673764498399,0.324893895929424,0.000204223503600627,0.0120600994187363,"LOC134706580","lcl|NC_086374.1_cds_XP_063421703.1_6624","sp","Q68FR8","TBA3","RAT",99.306,432,3,0,1,1296,1,432,0,875,"reviewed","TBA3_RAT","Tubulin alpha-3 chain (EC 3.6.5.-) (Alpha-tubulin 3) [Cleaved into: Detyrosinated tubulin alpha-3 chain]","Tuba3a Tuba3; Tuba3b Tuba3","Rattus norvegicus (Rat)",450,"GO:0000226; GO:0000278; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0016787; GO:0036098; GO:0046872","male germ-line stem cell population maintenance [GO:0036098]; microtubule cytoskeleton organization [GO:0000226]; mitotic cell cycle [GO:0000278]","GTP binding [GO:0005525]; hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]; structural constituent of cytoskeleton [GO:0005200]","cytoplasm [GO:0005737]; microtubule [GO:0005874]",";",NA,NA,"R-RNO-190840;R-RNO-2132295;R-RNO-2467813;R-RNO-2500257;R-RNO-3371497;R-RNO-380320;R-RNO-437239;R-RNO-5610787;R-RNO-5617833;R-RNO-5620924;R-RNO-5626467;R-RNO-5663220;R-RNO-6807878;R-RNO-6811434;R-RNO-6811436;R-RNO-68877;R-RNO-8852276;R-RNO-8955332;R-RNO-9646399;R-RNO-9648025;R-RNO-9668328;R-RNO-983189;R-RNO-9833482;",NA,NA
"gene-LOC134723093|LOC134723093",44.0093921022567,-0.92353404062433,0.413590540100313,0.000931907002542938,0.0306775854113709,"LOC134723093","lcl|NC_086378.1_cds_XP_063442803.1_26825","sp","E9Q555","RN213","MOUSE",34.769,3575,2044,89,4363,14793,1764,5148,0,1889,"reviewed","RN213_MOUSE","E3 ubiquitin-protein ligase RNF213 (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase RNF213) (EC 2.3.2.-) (Mysterin) (RING finger protein 213)","Rnf213 Mystr","Mus musculus (Mouse)",5148,"GO:0001525; GO:0002040; GO:0002376; GO:0004842; GO:0005524; GO:0005730; GO:0005737; GO:0005811; GO:0005829; GO:0006511; GO:0016567; GO:0016887; GO:0019216; GO:0042742; GO:0046872; GO:0051865; GO:0061630; GO:0070534; GO:0098792; GO:0120323; GO:0140042; GO:2000051","angiogenesis [GO:0001525]; defense response to bacterium [GO:0042742]; immune system process [GO:0002376]; lipid droplet formation [GO:0140042]; lipid ubiquitination [GO:0120323]; negative regulation of non-canonical Wnt signaling pathway [GO:2000051]; protein autoubiquitination [GO:0051865]; protein K63-linked ubiquitination [GO:0070534]; protein ubiquitination [GO:0016567]; regulation of lipid metabolic process [GO:0019216]; sprouting angiogenesis [GO:0002040]; ubiquitin-dependent protein catabolic process [GO:0006511]; xenophagy [GO:0098792]","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; metal ion binding [GO:0046872]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin-protein transferase activity [GO:0004842]","cytoplasm [GO:0005737]; cytosol [GO:0005829]; lipid droplet [GO:0005811]; nucleolus [GO:0005730]",NA,NA,NA,"R-MMU-983168;","UPA00143;",NA
"gene-LOC134697440|LOC134697440",373.568962357796,-0.937755301719769,0.214455744685834,6.51622196409778e-07,0.000186701826349113,"LOC134697440","lcl|NC_086386.1_cds_XP_063415788.1_49375","sp","P68372","TBB4B","MOUSE",99.535,430,2,0,1,1290,1,430,0,860,"reviewed","TBB4B_MOUSE","Tubulin beta-4B chain (Tubulin beta-2C chain)","Tubb4b Tubb2c","Mus musculus (Mouse)",445,"GO:0000226; GO:0000278; GO:0003725; GO:0003924; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0005879; GO:0007017; GO:0043209; GO:0045171; GO:0045298; GO:0046872; GO:0072686","microtubule cytoskeleton organization [GO:0000226]; microtubule-based process [GO:0007017]; mitotic cell cycle [GO:0000278]","double-stranded RNA binding [GO:0003725]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; metal ion binding [GO:0046872]; structural constituent of cytoskeleton [GO:0005200]","axonemal microtubule [GO:0005879]; cytoplasm [GO:0005737]; intercellular bridge [GO:0045171]; microtubule [GO:0005874]; mitotic spindle [GO:0072686]; myelin sheath [GO:0043209]; tubulin complex [GO:0045298]",NA,NA,NA,"R-MMU-190840;R-MMU-2132295;R-MMU-2467813;R-MMU-2500257;R-MMU-2565942;R-MMU-3371497;R-MMU-380259;R-MMU-380270;R-MMU-380284;R-MMU-380320;R-MMU-437239;R-MMU-5610787;R-MMU-5617833;R-MMU-5620912;R-MMU-5620924;R-MMU-5626467;R-MMU-5663220;R-MMU-6798695;R-MMU-6807878;R-MMU-6811434;R-MMU-6811436;R-MMU-68877;R-MMU-8852276;R-MMU-8854518;R-MMU-8955332;R-MMU-9646399;R-MMU-9648025;R-MMU-9668328;R-MMU-983189;R-MMU-9833482;",NA,NA
"gene-LOC134725842|LOC134725842",109.12953509405,-0.940790088490011,0.33260931241945,0.000197461490182538,0.0118415665740474,"LOC134725842","lcl|NC_086379.1_cds_XP_063446134.1_30439","sp","Q98925","IRF2","CHICK",54.054,111,50,1,64,393,2,112,4.18e-38,142,"reviewed","IRF2_CHICK","Interferon regulatory factor 2 (IRF-2)","IRF2","Gallus gallus (Chicken)",348,"GO:0000978; GO:0000981; GO:0002376; GO:0005634; GO:0006357","immune system process [GO:0002376]; regulation of transcription by RNA polymerase II [GO:0006357]","DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]","nucleus [GO:0005634]",NA,NA,NA,NA,NA,NA
"gene-LOC134716897|LOC134716897",246.219460445625,-0.981330849878957,0.299562655687575,4.651000013943e-05,0.00467274494907312,"LOC134716897","lcl|NC_086376.1_cds_XP_063435982.1_20269","sp","Q8N2E2","VWDE","HUMAN",27.647,340,181,10,13687,14604,772,1080,3.27e-24,118,"reviewed","VWDE_HUMAN","von Willebrand factor D and EGF domain-containing protein","VWDE","Homo sapiens (Human)",1590,"GO:0005102; GO:0005576; GO:0009986",NA,"signaling receptor binding [GO:0005102]","cell surface [GO:0009986]; extracellular region [GO:0005576]",NA,NA,"Q8N2E2;",NA,NA,NA
"gene-LOC134706872|LOC134706872",391.74960895597,-0.989733729922013,0.293789595071752,3.4234039814101e-05,0.00375231282615532,"LOC134706872","lcl|NC_086374.1_cds_XP_063422274.1_7287","sp","Q68FR8","TBA3","RAT",99.306,432,3,0,1,1296,1,432,0,875,"reviewed","TBA3_RAT","Tubulin alpha-3 chain (EC 3.6.5.-) (Alpha-tubulin 3) [Cleaved into: Detyrosinated tubulin alpha-3 chain]","Tuba3a Tuba3; Tuba3b Tuba3","Rattus norvegicus (Rat)",450,"GO:0000226; GO:0000278; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0016787; GO:0036098; GO:0046872","male germ-line stem cell population maintenance [GO:0036098]; microtubule cytoskeleton organization [GO:0000226]; mitotic cell cycle [GO:0000278]","GTP binding [GO:0005525]; hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]; structural constituent of cytoskeleton [GO:0005200]","cytoplasm [GO:0005737]; microtubule [GO:0005874]",";",NA,NA,"R-RNO-190840;R-RNO-2132295;R-RNO-2467813;R-RNO-2500257;R-RNO-3371497;R-RNO-380320;R-RNO-437239;R-RNO-5610787;R-RNO-5617833;R-RNO-5620924;R-RNO-5626467;R-RNO-5663220;R-RNO-6807878;R-RNO-6811434;R-RNO-6811436;R-RNO-68877;R-RNO-8852276;R-RNO-8955332;R-RNO-9646399;R-RNO-9648025;R-RNO-9668328;R-RNO-983189;R-RNO-9833482;",NA,NA
"gene-LOC134723511|LOC134723511",17.9140143512481,-1.02530632723834,0.442517404199901,0.00074226066113486,0.0263291391325216,"LOC134723511","lcl|NC_086373.1_cds_XP_063443174.1_1960","sp","B5X5D0","PIRC1","SALSA",48.515,101,52,0,16,318,14,114,2.02e-30,108,"reviewed","PIRC1_SALSA","Piercer of microtubule wall 1 protein (Pierce1) (UPF0691 protein C9orf116 homolog)","pierce1","Salmo salar (Atlantic salmon)",141,"GO:0003341; GO:0005634; GO:0005737; GO:0005879; GO:0007368; GO:0035082; GO:0061966","axoneme assembly [GO:0035082]; cilium movement [GO:0003341]; determination of left/right symmetry [GO:0007368]; establishment of left/right asymmetry [GO:0061966]",NA,"axonemal microtubule [GO:0005879]; cytoplasm [GO:0005737]; nucleus [GO:0005634]",NA,NA,NA,NA,NA,NA
"gene-LOC134685015|LOC134685015",13.4635913816996,-1.07385593687264,0.489505400764906,0.000977694504295454,0.0315293483904266,"LOC134685015","lcl|NC_086381.1_cds_XP_063400430.1_34009","sp","Q58DT0","ELF5","BOVIN",52.632,95,36,3,709,987,164,251,2.39e-23,100,"reviewed","ELF5_BOVIN","ETS-related transcription factor Elf-5 (E74-like factor 5)","ELF5","Bos taurus (Bovine)",255,"GO:0000981; GO:0005634; GO:0006357; GO:0043565","regulation of transcription by RNA polymerase II [GO:0006357]","DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; sequence-specific DNA binding [GO:0043565]","nucleus [GO:0005634]",NA,NA,NA,NA,NA,NA
"gene-LOC134695863|LOC134695863",21.1868598042681,-1.13226333789995,0.643605004022507,0.00194765131281048,0.0455197297761386,"LOC134695863","lcl|NC_086386.1_cds_XP_063413385.1_47680","sp","P31646","S6A13","RAT",51.818,550,248,6,10,1653,13,547,0,555,"reviewed","S6A13_RAT","Sodium- and chloride-dependent GABA transporter 2 (GAT-2) (Solute carrier family 6 member 13)","Slc6a13 Gabt2 Gat-2","Rattus norvegicus (Rat)",602,"GO:0005283; GO:0005308; GO:0005332; GO:0005368; GO:0005369; GO:0005886; GO:0006836; GO:0006865; GO:0008028; GO:0015171; GO:0015185; GO:0015718; GO:0015734; GO:0015881; GO:0016323; GO:0016597; GO:0035725; GO:0042995; GO:0051939; GO:0071705; GO:0089718","amino acid import across plasma membrane [GO:0089718]; amino acid transport [GO:0006865]; creatine transmembrane transport [GO:0015881]; gamma-aminobutyric acid import [GO:0051939]; monocarboxylic acid transport [GO:0015718]; neurotransmitter transport [GO:0006836]; nitrogen compound transport [GO:0071705]; sodium ion transmembrane transport [GO:0035725]; taurine transmembrane transport [GO:0015734]","amino acid binding [GO:0016597]; amino acid transmembrane transporter activity [GO:0015171]; amino acid:sodium symporter activity [GO:0005283]; creatine transmembrane transporter activity [GO:0005308]; gamma-aminobutyric acid transmembrane transporter activity [GO:0015185]; gamma-aminobutyric acid:sodium:chloride symporter activity [GO:0005332]; monocarboxylic acid transmembrane transporter activity [GO:0008028]; taurine transmembrane transporter activity [GO:0005368]; taurine:sodium symporter activity [GO:0005369]","basolateral plasma membrane [GO:0016323]; cell projection [GO:0042995]; plasma membrane [GO:0005886]",NA,NA,NA,"R-RNO-442660;R-RNO-888593;",NA,NA
