"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","LOC_ID","transcript","database","uniprot_accession","geneID","species","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","reviewed","entryname","protein_name","gene_name","organism","prot_length","GO_ID","GO_BP","GO_MF","GO_CC","Genename_orderedlocus","Induction","Pathwaycommons","Reactome","Unipathway","Interacts_with"
"gene-LOC134707022|LOC134707022",41.3127640922479,-0.658777579954225,0.172006985769417,6.65247290647924e-06,0.0010061551475158,"LOC134707022","lcl|NC_086374.1_cds_XP_063422563.1_7622","sp","Q3UMF9","FAXC","MOUSE",37.097,248,144,6,97,807,88,334,5.79e-52,178,"reviewed","FAXC_MOUSE","Failed axon connections homolog","Faxc","Mus musculus (Mouse)",409,"GO:0005737; GO:0016020",NA,NA,"cytoplasm [GO:0005737]; membrane [GO:0016020]",NA,NA,NA,NA,NA,NA
"gene-LOC134680881|LOC134680881",47.2043706509705,-0.681281207859989,0.220355022118983,8.95096782030584e-05,0.00640633553996175,"LOC134680881","lcl|NC_086380.1_cds_XP_063396229.1_32312","sp","Q8BGS2","BOLA2","MOUSE",50,84,41,1,1,249,1,84,1.46e-24,90.9,"reviewed","BOLA2_MOUSE","BolA-like protein 2","Bola2","Mus musculus (Mouse)",86,"GO:0005634; GO:0005737; GO:0005829; GO:0006879; GO:0044571; GO:0051536; GO:0051537; GO:0097428","[2Fe-2S] cluster assembly [GO:0044571]; intracellular iron ion homeostasis [GO:0006879]; protein maturation by iron-sulfur cluster transfer [GO:0097428]","2 iron, 2 sulfur cluster binding [GO:0051537]; iron-sulfur cluster binding [GO:0051536]","cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]",NA,NA,NA,NA,NA,NA
"gene-LOC134695253|LOC134695253",51.829315446219,-0.690149304168383,0.231481230421254,0.000121041520674595,0.00770054626767901,"LOC134695253","lcl|NC_086373.1_cds_XP_063412552.1_5262","sp","P15989","CO6A3","CHICK",40.426,188,89,3,313,864,2085,2253,8.79e-24,111,"reviewed","CO6A3_CHICK","Collagen alpha-3(VI) chain","COL6A3","Gallus gallus (Chicken)",3137,"GO:0004867; GO:0005581; GO:0005615; GO:0007155; GO:0062023","cell adhesion [GO:0007155]","serine-type endopeptidase inhibitor activity [GO:0004867]","collagen trimer [GO:0005581]; collagen-containing extracellular matrix [GO:0062023]; extracellular space [GO:0005615]",NA,NA,NA,NA,NA,NA
"gene-LOC134722192|LOC134722192",96.8124315317647,-0.734266300539006,0.251126486565915,0.000138077117893362,0.00833198456602789,"LOC134722192","lcl|NC_086373.1_cds_XP_063441847.1_1779","sp","P54315","LIPR1","HUMAN",37.753,445,263,7,151,1470,21,456,8.5e-89,283,"reviewed","LIPR1_HUMAN","Inactive pancreatic lipase-related protein 1 (PL-RP1)","PNLIPRP1 PLRP1","Homo sapiens (Human)",467,"GO:0004806; GO:0005509; GO:0005576; GO:0006629","lipid metabolic process [GO:0006629]","calcium ion binding [GO:0005509]; triglyceride lipase activity [GO:0004806]","extracellular region [GO:0005576]",NA,NA,"P54315;","R-HSA-192456;",NA,"P41181; Q8NFU1; P11912; Q9HA82; Q7Z7G2; P00387; Q15125; Q5JX71; O15552; Q8TB36; P48165; O95377; Q8TDT2; O15529; Q8TED1; Q7Z5P4; P48051; A8MZ59; Q8N386; Q8NI22; Q6FHY5; P15941-11; Q9Y375; O14524-2; O00623; Q86VR2; Q3KNW5; P54219-3; O95436-2; Q9NQQ7-3; Q9NP94; P30825; Q16623; Q9NUH8; Q96Q45-2; Q6ZT21; Q9Y320; P19075"
"gene-LOC134693464|LOC134693464",23.8842350879894,-0.805716039999317,0.327168228553316,0.000475480337966983,0.019428235194271,"LOC134693464","lcl|NC_086384.1_cds_XP_063410366.1_44033","sp","P31029","AGT1","CALJA",55.172,377,169,0,118,1248,32,408,1.21e-157,454,"reviewed","AGT1_CALJA","Alanine--glyoxylate aminotransferase (AGT) (EC 2.6.1.44) (Serine--pyruvate aminotransferase, mitochondrial) (SPT) (EC 2.6.1.51)","AGXT AGT1","Callithrix jacchus (White-tufted-ear marmoset)",414,"GO:0004760; GO:0005759; GO:0005777; GO:0008453; GO:0019265; GO:0042803; GO:0046487","glycine biosynthetic process, by transamination of glyoxylate [GO:0019265]; glyoxylate metabolic process [GO:0046487]","alanine-glyoxylate transaminase activity [GO:0008453]; protein homodimerization activity [GO:0042803]; serine-pyruvate transaminase activity [GO:0004760]","mitochondrial matrix [GO:0005759]; peroxisome [GO:0005777]",NA,NA,NA,NA,NA,NA
"gene-LOC134710174|LOC134710174",27.2738892650563,-0.830755032551061,0.272012102857436,9.0617270777354e-05,0.00642821276594044,"LOC134710174","lcl|NC_086375.1_cds_XP_063426464.1_11518","sp","P49454","CENPF","HUMAN",48.12,133,69,0,1,399,1,133,4.88e-26,123,"reviewed","CENPF_HUMAN","Centromere protein F (CENP-F) (AH antigen) (Kinetochore protein CENPF) (Mitosin)","CENPF","Homo sapiens (Human)",3114,"GO:0000278; GO:0000775; GO:0000776; GO:0000785; GO:0000922; GO:0000940; GO:0001822; GO:0003682; GO:0005634; GO:0005635; GO:0005654; GO:0005737; GO:0005813; GO:0005819; GO:0005829; GO:0005930; GO:0007059; GO:0007094; GO:0007517; GO:0008017; GO:0009410; GO:0010389; GO:0015031; GO:0016202; GO:0016363; GO:0021591; GO:0030154; GO:0030496; GO:0031965; GO:0036064; GO:0042803; GO:0045120; GO:0045892; GO:0048471; GO:0051301; GO:0051310; GO:0051382; GO:0070840; GO:0071897; GO:0097539; GO:0140297","cell differentiation [GO:0030154]; cell division [GO:0051301]; chromosome segregation [GO:0007059]; DNA biosynthetic process [GO:0071897]; kidney development [GO:0001822]; kinetochore assembly [GO:0051382]; metaphase chromosome alignment [GO:0051310]; mitotic cell cycle [GO:0000278]; mitotic spindle assembly checkpoint signaling [GO:0007094]; muscle organ development [GO:0007517]; negative regulation of DNA-templated transcription [GO:0045892]; protein transport [GO:0015031]; regulation of G2/M transition of mitotic cell cycle [GO:0010389]; regulation of striated muscle tissue development [GO:0016202]; response to xenobiotic stimulus [GO:0009410]; ventricular system development [GO:0021591]","chromatin binding [GO:0003682]; DNA-binding transcription factor binding [GO:0140297]; dynein complex binding [GO:0070840]; microtubule binding [GO:0008017]; protein homodimerization activity [GO:0042803]","axoneme [GO:0005930]; centrosome [GO:0005813]; chromatin [GO:0000785]; chromosome, centromeric region [GO:0000775]; ciliary basal body [GO:0036064]; ciliary transition fiber [GO:0097539]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; kinetochore [GO:0000776]; midbody [GO:0030496]; nuclear envelope [GO:0005635]; nuclear matrix [GO:0016363]; nuclear membrane [GO:0031965]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; outer kinetochore [GO:0000940]; perinuclear region of cytoplasm [GO:0048471]; pronucleus [GO:0045120]; spindle [GO:0005819]; spindle pole [GO:0000922]",NA,NA,"P49454;","R-HSA-141444;R-HSA-156711;R-HSA-2467813;R-HSA-2500257;R-HSA-5663220;R-HSA-68877;R-HSA-9648025;",NA,"Q9GZM8; Q8WUM0"
"gene-LOC134686747|LOC134686747",143.543719075756,-0.84032917662663,0.343711317342285,0.00047746536093705,0.019428235194271,"LOC134686747","lcl|NC_086382.1_cds_XP_063402541.1_37429","sp","Q9UBI9","HDC","HUMAN",44.86,214,108,4,811,1422,322,535,6.71e-54,192,"reviewed","HDC_HUMAN","Headcase protein homolog (hHDC)","HECA HDC","Homo sapiens (Human)",543,"GO:0005634; GO:0005737; GO:0016020; GO:0030323; GO:0045930","negative regulation of mitotic cell cycle [GO:0045930]; respiratory tube development [GO:0030323]",NA,"cytoplasm [GO:0005737]; membrane [GO:0016020]; nucleus [GO:0005634]",NA,NA,"Q9UBI9;",NA,NA,NA
"gene-LOC134725842|LOC134725842",342.867692436347,-0.877865662443476,0.216874883988717,2.30455903915233e-06,0.000429612680415002,"LOC134725842","lcl|NC_086379.1_cds_XP_063446134.1_30439","sp","Q98925","IRF2","CHICK",54.054,111,50,1,64,393,2,112,4.18e-38,142,"reviewed","IRF2_CHICK","Interferon regulatory factor 2 (IRF-2)","IRF2","Gallus gallus (Chicken)",348,"GO:0000978; GO:0000981; GO:0002376; GO:0005634; GO:0006357","immune system process [GO:0002376]; regulation of transcription by RNA polymerase II [GO:0006357]","DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]","nucleus [GO:0005634]",NA,NA,NA,NA,NA,NA
"gene-LOC134716149|LOC134716149",19.7685195093408,-0.880667501610992,0.409663870931256,0.000914757494090146,0.0305529003026109,"LOC134716149","lcl|NC_086376.1_cds_XP_063435011.1_20013","sp","Q803A6","MCMBP","DANRE",47.049,627,295,10,19,1827,6,619,0,563,"reviewed","MCMBP_DANRE","Mini-chromosome maintenance complex-binding protein (MCM-BP) (MCM-binding protein)","mcmbp si:dkey-192p21.2","Danio rerio (Zebrafish) (Brachydanio rerio)",631,"GO:0003682; GO:0005634; GO:0006261; GO:0007062; GO:0051301","cell division [GO:0051301]; DNA-templated DNA replication [GO:0006261]; sister chromatid cohesion [GO:0007062]","chromatin binding [GO:0003682]","nucleus [GO:0005634]",NA,NA,NA,NA,NA,NA
"gene-LOC134691069|LOC134691069",55.7767254123605,-0.904947982632906,0.27097098579741,3.42193866017529e-05,0.00339207128849738,"LOC134691069","lcl|NC_086383.1_cds_XP_063407336.1_41837","sp","Q8BHL8","PSMF1","MOUSE",39.516,248,142,5,1,735,1,243,6.31e-46,158,"reviewed","PSMF1_MOUSE","Proteasome inhibitor PI31 subunit","Psmf1","Mus musculus (Mouse)",271,"GO:0000502; GO:0004866; GO:0005783; GO:0005829; GO:0006511; GO:0042803; GO:0043161; GO:0046982; GO:0048471; GO:0070628; GO:1901799","negative regulation of proteasomal protein catabolic process [GO:1901799]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; ubiquitin-dependent protein catabolic process [GO:0006511]","endopeptidase inhibitor activity [GO:0004866]; proteasome binding [GO:0070628]; protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803]","cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; perinuclear region of cytoplasm [GO:0048471]; proteasome complex [GO:0000502]",NA,NA,NA,"R-MMU-1169091;R-MMU-1234176;R-MMU-1236978;R-MMU-174084;R-MMU-174154;R-MMU-174178;R-MMU-174184;R-MMU-187577;R-MMU-195253;R-MMU-202424;R-MMU-2467813;R-MMU-2871837;R-MMU-349425;R-MMU-350562;R-MMU-382556;R-MMU-450408;R-MMU-4608870;R-MMU-4641257;R-MMU-4641258;R-MMU-5358346;R-MMU-5607761;R-MMU-5607764;R-MMU-5610780;R-MMU-5610785;R-MMU-5632684;R-MMU-5658442;R-MMU-5668541;R-MMU-5676590;R-MMU-5687128;R-MMU-5689603;R-MMU-5689880;R-MMU-68867;R-MMU-68949;R-MMU-69017;R-MMU-69481;R-MMU-69601;R-MMU-75815;R-MMU-8852276;R-MMU-8854050;R-MMU-8939236;R-MMU-8939902;R-MMU-8941858;R-MMU-8948751;R-MMU-8951664;R-MMU-9020702;R-MMU-9755511;R-MMU-9762114;R-MMU-983168;",NA,NA
"gene-LOC134715632|LOC134715632",57.4565913933974,-0.929669212472954,0.300690534619981,7.24547826448634e-05,0.00532841777689197,"LOC134715632","lcl|NC_086376.1_cds_XP_063434018.1_18786","sp","O02485","YDJ1","CAEEL",36.628,344,177,7,37,1056,11,317,2.69e-73,234,"reviewed","YDJ1_CAEEL","Uncharacterized protein ZK1073.1","ZK1073.1","Caenorhabditis elegans",325,"GO:0005737; GO:0007165","signal transduction [GO:0007165]",NA,"cytoplasm [GO:0005737]",NA,NA,NA,NA,NA,NA
"gene-LOC134721999|LOC134721999",393.594605750603,-0.955291345171775,0.26777075461263,1.39548782839673e-05,0.00180423071490777,"LOC134721999","lcl|NC_086373.1_cds_XP_063441476.1_1739","sp","P82198","BGH3","MOUSE",28.55,655,395,17,316,2259,44,632,2.51e-76,263,"reviewed","BGH3_MOUSE","Transforming growth factor-beta-induced protein ig-h3 (Beta ig-h3)","Tgfbi","Mus musculus (Mouse)",683,"GO:0001525; GO:0002062; GO:0005518; GO:0005604; GO:0005615; GO:0005802; GO:0007155; GO:0030198; GO:0031012; GO:0042802; GO:0050839; GO:0050840; GO:0051179; GO:0062023","angiogenesis [GO:0001525]; cell adhesion [GO:0007155]; chondrocyte differentiation [GO:0002062]; extracellular matrix organization [GO:0030198]; localization [GO:0051179]","cell adhesion molecule binding [GO:0050839]; collagen binding [GO:0005518]; extracellular matrix binding [GO:0050840]; identical protein binding [GO:0042802]","basement membrane [GO:0005604]; collagen-containing extracellular matrix [GO:0062023]; extracellular matrix [GO:0031012]; extracellular space [GO:0005615]; trans-Golgi network [GO:0005802]",NA,NA,NA,NA,NA,NA
"gene-LOC134692100|LOC134692100",255.881744181285,-0.964546685068683,0.3747582227786,0.000325072639695086,0.015149896975557,"LOC134692100","lcl|NC_086373.1_cds_XP_063408572.1_4761","tr","A0A0K0YB03","A0A0K0YB03","MYTCO",33.862,189,117,5,157,714,53,236,8.24e-24,98.6,"unreviewed","A0A0K0YB03_MYTCO","ACDC (Byssal EP-like protein 1) (EP-protein-1)","MCOR_42823","Mytilus coruscus (Sea mussel)",236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gene-LOC134685076|LOC134685076",103.06940250719,-0.986316441982262,0.188514568302927,7.90601221133434e-09,7.04162154289511e-06,"LOC134685076","lcl|NC_086381.1_cds_XP_063400550.1_34179","sp","Q3UVU3","ZNT10","MOUSE",38.313,415,220,9,1,1149,1,411,2.19e-90,284,"reviewed","ZNT10_MOUSE","Calcium/manganese antiporter SLC30A10 (Solute carrier family 30 member 10)","Slc30a10","Mus musculus (Mouse)",470,"GO:0000139; GO:0005385; GO:0005794; GO:0005886; GO:0006828; GO:0006882; GO:0007173; GO:0010312; GO:0016020; GO:0030026; GO:0031901; GO:0055038; GO:0055071; GO:0062111; GO:0070374; GO:0071577; GO:0140048; GO:0140983; GO:1904385","cellular response to angiotensin [GO:1904385]; detoxification of zinc ion [GO:0010312]; epidermal growth factor receptor signaling pathway [GO:0007173]; intracellular manganese ion homeostasis [GO:0030026]; intracellular zinc ion homeostasis [GO:0006882]; manganese ion export across plasma membrane [GO:0140048]; manganese ion homeostasis [GO:0055071]; manganese ion transport [GO:0006828]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; zinc ion import into organelle [GO:0062111]; zinc ion transmembrane transport [GO:0071577]","calcium:manganese antiporter activity [GO:0140983]; zinc ion transmembrane transporter activity [GO:0005385]","early endosome membrane [GO:0031901]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; membrane [GO:0016020]; plasma membrane [GO:0005886]; recycling endosome membrane [GO:0055038]",NA,NA,NA,"R-MMU-425410;",NA,"Q2HJ10"
"gene-LOC134722108|LOC134722108",165.67900724586,-1.07107078448899,0.329768383505508,4.22903953180354e-05,0.0038089866165098,"LOC134722108","lcl|NC_086373.1_cds_XP_063441692.1_1765","sp","Q641F3","COLA1","XENLA",30.966,507,248,14,1,1296,207,686,4.49e-39,161,"reviewed","COLA1_XENLA","Collagen alpha-1(XXI) chain","col21a1","Xenopus laevis (African clawed frog)",957,"GO:0005576; GO:0005581; GO:0005737; GO:0062023",NA,NA,"collagen trimer [GO:0005581]; collagen-containing extracellular matrix [GO:0062023]; cytoplasm [GO:0005737]; extracellular region [GO:0005576]",NA,NA,NA,NA,NA,NA
"gene-LOC134680973|LOC134680973",146.879649134735,-1.08927480706245,0.223973646204633,5.26972873492535e-08,2.48483209053892e-05,"LOC134680973","lcl|NC_086380.1_cds_XP_063396367.1_32569","sp","A6NMZ7","CO6A6","HUMAN",27.119,413,256,13,94,1320,616,987,9.8e-34,139,"reviewed","CO6A6_HUMAN","Collagen alpha-6(VI) chain","COL6A6","Homo sapiens (Human)",2263,"GO:0005576; GO:0005581; GO:0007155; GO:0031012; GO:0062023","cell adhesion [GO:0007155]",NA,"collagen trimer [GO:0005581]; collagen-containing extracellular matrix [GO:0062023]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]",NA,NA,"A6NMZ7;","R-HSA-1442490;R-HSA-1650814;R-HSA-186797;R-HSA-2022090;R-HSA-216083;R-HSA-3000178;R-HSA-419037;R-HSA-8948216;",NA,NA
"gene-LOC134711994|LOC134711994",16.7887862853333,-1.11043494111861,0.5381050231613,0.000986733485705627,0.0317386375476107,"LOC134711994","lcl|NC_086375.1_cds_XP_063429143.1_14086","sp","P24044","CALM","PLAFA",39.189,148,86,1,1,432,1,148,5.85e-31,111,"reviewed","CALM_PLAFA","Calmodulin","CAM","Plasmodium falciparum",149,"GO:0005509; GO:0005737; GO:0005823; GO:0020007; GO:0030234; GO:0051300","spindle pole body organization [GO:0051300]","calcium ion binding [GO:0005509]; enzyme regulator activity [GO:0030234]","apical complex [GO:0020007]; central plaque of spindle pole body [GO:0005823]; cytoplasm [GO:0005737]",NA,NA,NA,NA,NA,NA
"gene-LOC134723522|LOC134723522",157.483704765739,-1.18179877977461,0.690067686494126,0.0017458602389392,0.0463404492560814,"LOC134723522","lcl|NC_086373.1_cds_XP_063443183.1_1969","sp","Q9Y493","ZAN","HUMAN",28.087,826,477,30,91,2532,1155,1875,4.2e-68,259,"reviewed","ZAN_HUMAN","Zonadhesin","ZAN","Homo sapiens (Human)",2812,"GO:0005615; GO:0005886; GO:0007339; GO:0031012; GO:0098609","binding of sperm to zona pellucida [GO:0007339]; cell-cell adhesion [GO:0098609]",NA,"extracellular matrix [GO:0031012]; extracellular space [GO:0005615]; plasma membrane [GO:0005886]",NA,NA,"Q9Y493;",NA,NA,NA
"gene-LOC134728171|LOC134728171",120.753194981924,-1.19982380992434,0.242300357545206,3.21514943889019e-08,1.61078986888399e-05,"LOC134728171","lcl|NC_086380.1_cds_XP_063448729.1_31135","sp","Q9I9M5","FZD1","XENLA",52.83,106,47,2,76,393,51,153,9.04e-30,124,"reviewed","FZD1_XENLA","Frizzled-1 (Fz-1) (Xfz1)","fzd1 fz1","Xenopus laevis (African clawed frog)",559,"GO:0004930; GO:0005886; GO:0017147; GO:0035567; GO:0042813; GO:0060070","canonical Wnt signaling pathway [GO:0060070]; non-canonical Wnt signaling pathway [GO:0035567]","G protein-coupled receptor activity [GO:0004930]; Wnt receptor activity [GO:0042813]; Wnt-protein binding [GO:0017147]","plasma membrane [GO:0005886]",NA,NA,NA,NA,NA,NA
"gene-LOC134718629|LOC134718629",88.2684338845256,-1.25156871298223,0.547511399549006,0.000594760433389007,0.0230059557215773,"LOC134718629","lcl|NC_086377.1_cds_XP_063437346.1_21222","sp","Q5RBP9","MPEG1","PONAB",36.524,679,387,14,124,2115,42,691,4.39e-147,448,"reviewed","MPEG1_PONAB","Macrophage-expressed gene 1 protein (Macrophage gene 1 protein) (Mpg-1) (Perforin-2) (P-2) [Cleaved into: Macrophage-expressed gene 1 protein, processed form]","MPEG1","Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)",716,"GO:0002250; GO:0002468; GO:0002478; GO:0022829; GO:0030670; GO:0031410; GO:0042590; GO:0042742; GO:0045335; GO:0050829; GO:0050830; GO:0061474; GO:0140367","adaptive immune response [GO:0002250]; antibacterial innate immune response [GO:0140367]; antigen processing and presentation of exogenous peptide antigen [GO:0002478]; antigen processing and presentation of exogenous peptide antigen via MHC class I [GO:0042590]; defense response to bacterium [GO:0042742]; defense response to Gram-negative bacterium [GO:0050829]; defense response to Gram-positive bacterium [GO:0050830]; dendritic cell antigen processing and presentation [GO:0002468]","wide pore channel activity [GO:0022829]","cytoplasmic vesicle [GO:0031410]; phagocytic vesicle [GO:0045335]; phagocytic vesicle membrane [GO:0030670]; phagolysosome membrane [GO:0061474]",NA,NA,NA,NA,NA,NA
"gene-LOC134721619|LOC134721619",38.059815069236,-1.29449435529245,0.503743476363947,0.000298113332385966,0.0143094399545264,"LOC134721619","lcl|NC_086378.1_cds_XP_063440796.1_25630","sp","A0A481NSZ4","BPI","SEBSC",27.708,480,327,8,13,1419,1,471,8.17e-59,204,"reviewed","BPI_SEBSC","Bactericidal permeability-increasing protein (BPI) (Lipopolysaccharide-binding protein) (LBP)","BPI LBP","Sebastes schlegelii (Korean rockfish)",473,"GO:0001530; GO:0005615; GO:0031663; GO:0032715; GO:0032717; GO:0032720; GO:0043031; GO:0045087; GO:0050829","defense response to Gram-negative bacterium [GO:0050829]; innate immune response [GO:0045087]; lipopolysaccharide-mediated signaling pathway [GO:0031663]; negative regulation of interleukin-6 production [GO:0032715]; negative regulation of interleukin-8 production [GO:0032717]; negative regulation of macrophage activation [GO:0043031]; negative regulation of tumor necrosis factor production [GO:0032720]","lipopolysaccharide binding [GO:0001530]","extracellular space [GO:0005615]",NA,"INDUCTION: Up-regulated in response to pathogen stress, such as exposure to lipopolysaccharides (LPS) or S.iniae culture. {ECO:0000269|PubMed:27663679}.",NA,NA,NA,NA
"gene-LOC134727011|LOC134727011",1144.09521616316,-1.48865549677705,0.436359903383543,2.17060924193633e-05,0.00245064840610727,"LOC134727011","lcl|NC_086373.1_cds_XP_063447471.1_2621","sp","P80249","MT14","MYTED",73.973,73,9,2,1,189,1,73,3.52e-23,86.3,"reviewed","MT14_MYTED","Metallothionein 10-IV (MT-10-IV)",NA,"Mytilus edulis (Blue mussel)",73,"GO:0046872",NA,"metal ion binding [GO:0046872]",NA,NA,"INDUCTION: By cadmium.",NA,NA,NA,NA
"gene-LOC134692961|LOC134692961",31.1151430608447,-1.63723837625979,0.342688476861517,6.93270538501361e-08,3.08736479812606e-05,"LOC134692961","lcl|NC_086384.1_cds_XP_063409701.1_43721","sp","A4QP81","FRRS1","DANRE",34.591,159,100,4,16,480,9,167,2.3e-22,97.1,"reviewed","FRRS1_DANRE","Putative ferric-chelate reductase 1 (EC 1.-.-.-)","frrs1 zgc:163022","Danio rerio (Zebrafish) (Brachydanio rerio)",573,"GO:0016020; GO:0016491; GO:0046872",NA,"metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]","membrane [GO:0016020]",NA,NA,NA,NA,NA,NA
"gene-LOC134716384|LOC134716384",53.7715104486065,-1.93319705706561,0.510124287969518,5.01755481958376e-06,0.000837931654870489,"LOC134716384","lcl|NC_086376.1_cds_XP_063435428.1_20497","tr","A0A0K0YB03","A0A0K0YB03","MYTCO",76.695,236,50,2,1,693,1,236,3.19e-126,359,"unreviewed","A0A0K0YB03_MYTCO","ACDC (Byssal EP-like protein 1) (EP-protein-1)","MCOR_42823","Mytilus coruscus (Sea mussel)",236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gene-LOC134716385|LOC134716385",230.1788970412,-1.95829597532455,0.518659033621624,5.2942862274739e-06,0.000866102008151649,"LOC134716385","lcl|NC_086376.1_cds_XP_063435430.1_20498","tr","A0A0K0YB03","A0A0K0YB03","MYTCO",87.712,236,28,1,1,705,1,236,4.81e-139,392,"unreviewed","A0A0K0YB03_MYTCO","ACDC (Byssal EP-like protein 1) (EP-protein-1)","MCOR_42823","Mytilus coruscus (Sea mussel)",236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
